Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-08-08 07:47:59.229000,1703.5483871,0,1230.0,0,3859.35483871,0,710.0,0,679.032258065,0,1274.83870968,0,1626.12903226,0,1060.64516129,0,1017.09677419,0,5873.87096774,0,1495.16129032,0,1546.77419355,0,820.64516129,0,1062.58064516,0,0,0,?
2018-08-08 07:47:59.234000,1694.83870968,0,1198.06451613,0,2757.74193548,0,741.935483871,0,713.548387097,0,1204.51612903,0,1702.25806452,0,950.0,0,911.290322581,0,5750.32258065,0,1613.87096774,0,1855.16129032,0,901.935483871,0,1020.96774194,0,0,0,?
2018-08-08 07:47:59.242000,1683.5483871,0,1117.74193548,0,1092.58064516,0,716.774193548,0,714.838709677,0,1425.16129032,0,1450.64516129,0,945.806451613,0,929.677419355,0,5450.64516129,0,1316.12903226,0,2920.96774194,0,1098.38709677,0,840.64516129,0,0,0,?
2018-08-08 07:47:59.250000,1691.93548387,0,1090.96774194,0,820.64516129,0,705.161290323,0,718.387096774,0,1517.74193548,0,1408.38709677,0,984.193548387,0,982.580645161,0,6779.67741935,0,1262.90322581,0,3014.51612903,0,1127.74193548,0,738.709677419,0,0,0,?
2018-08-08 07:47:59.259000,1648.06451613,0,1070.0,0,1258.06451613,0,675.806451613,0,710.967741935,0,1320.0,0,1414.51612903,0,743.225806452,0,733.870967742,0,7920.32258065,0,1362.90322581,0,1764.83870968,0,863.225806452,0,692.903225806,0,0,0,?
2018-08-08 07:47:59.267000,1549.67741935,0,996.774193548,0,792.258064516,0,618.064516129,0,689.35483871,0,1036.77419355,0,1545.48387097,0,717.419354839,0,648.387096774,0,7305.16129032,0,1239.67741935,0,1983.22580645,0,760.64516129,0,662.580645161,0,0,0,?
2018-08-08 07:47:59.276000,1489.67741935,0,893.225806452,0,478.387096774,0,776.129032258,0,682.580645161,0,960.967741935,0,1892.58064516,0,916.774193548,0,759.35483871,0,7280.0,0,1043.87096774,0,2870.96774194,0,811.935483871,0,710.322580645,0,0,0,?
2018-08-08 07:47:59.283000,1417.09677419,0,914.193548387,0,689.032258065,0,794.516129032,0,724.193548387,0,1000.0,0,1902.25806452,0,970.0,0,698.064516129,0,7647.41935484,0,1045.16129032,0,1909.67741935,0,694.193548387,0,685.483870968,0,0,0,?
2018-08-08 07:47:59.292000,1338.70967742,0,912.258064516,0,753.548387097,0,693.870967742,0,686.129032258,0,990.322580645,0,2015.16129032,0,930.322580645,0,682.580645161,0,7338.38709677,0,972.580645161,0,1379.35483871,0,689.032258065,0,700.967741935,0,0,0,?
2018-08-08 07:47:59.298000,1272.25806452,0,816.129032258,0,678.709677419,0,1553.87096774,0,693.548387097,0,977.096774194,0,2682.90322581,0,1008.06451613,0,686.129032258,0,7013.5483871,0,1136.77419355,0,2480.64516129,0,727.741935484,0,759.35483871,0,0,0,?
