-179,285400390625
-383,156494140625
-266,0595703125
-127,02734375
-121,54345703125
-406,0595703125
-365,091796875
-200,57568359375
-200,57568359375
-392,51123046875
-143,47900390625
-143,47900390625
-280,8984375
-182,51123046875
-339,285400390625
-383,801513671875
-267,672607421875
-253,801513671875
-77,672607421875
-232,51123046875
-352,188720703125
-258,317626953125
-250,253173828125
-142,833740234375
-203,801513671875
-257,349853515625
-257,349853515625
-197,349853515625
-312,51123046875
-231,220947265625
-198,962890625
-232,833740234375
-196,704833984375
-368,640380859375
-268,962890625
-145,091796875
-187,672607421875
-187,672607421875
-178,640380859375
-423,801513671875
-317,349853515625
-99,60791015625
-172,51123046875
-409,285400390625
-320,57568359375
-69,9306640625
-69,9306640625
-201,54345703125
-365,091796875
-317,9951171875
-187,672607421875
-244,124267578125
-133,156494140625
-315,41455078125
-335,41455078125
-177,9951171875
-260,8984375
-277,349853515625
-348,962890625
-186,0595703125
-297,672607421875
-218,317626953125
-243,47900390625
-217,02734375
-384,769287109375
-286,704833984375
-207,9951171875
-207,9951171875
-242,833740234375
-188,317626953125
-188,317626953125
-305,091796875
-234,44677734375
-208,962890625
-370,253173828125
-317,672607421875
-206,0595703125
-187,9951171875
-72,188720703125
-300,253173828125
-316,0595703125
-119,60791015625
-132,833740234375
-57,9951171875
-217,349853515625
-310,57568359375
-120,8984375
-120,8984375
-13,8017578125
-217,02734375
-303,47900390625
-200,8984375
-87,02734375
-196,704833984375
-270,57568359375
-373,156494140625
-373,156494140625
-268,640380859375
-229,9306640625
-257,9951171875
-230,253173828125
-230,253173828125
-331,220947265625
-331,220947265625
-198,640380859375
-231,220947265625
-197,349853515625
-412,188720703125
-192,833740234375
-167,672607421875
-104,124267578125
-319,9306640625
-376,38232421875
-376,38232421875
-155,737060546875
-196,704833984375
-97,02734375
-247,9951171875
-317,349853515625
-317,349853515625
-206,0595703125
-211,220947265625
-211,220947265625
-77,02734375
-324,124267578125
-232,188720703125
-260,57568359375
-84,769287109375
-172,833740234375
-318,962890625
-254,769287109375
-319,285400390625
-124,769287109375
-118,640380859375
-257,02734375
-277,349853515625
-368,640380859375
-221,54345703125
-132,188720703125
-213,801513671875
-210,253173828125
-395,091796875
-167,672607421875
-167,672607421875
-400,8984375
-400,8984375
-139,60791015625
-139,60791015625
-125,41455078125
-349,285400390625
-335,41455078125
-156,0595703125
-200,57568359375
-159,9306640625
-332,188720703125
-341,54345703125
-263,47900390625
-286,704833984375
-104,44677734375
-218,962890625
-378,962890625
-378,962890625
-317,02734375
-171,54345703125
-240,8984375
-362,188720703125
-285,091796875
-217,9951171875
-181,220947265625
-307,02734375
-294,769287109375
-419,9306640625
-325,41455078125
-217,9951171875
-206,0595703125
-206,0595703125
-212,51123046875
-429,60791015625
-144,44677734375
-144,44677734375
-190,253173828125
-429,285400390625
-315,091796875
-128,317626953125
-193,47900390625
-197,9951171875
-368,317626953125
-327,02734375
-191,54345703125
-191,54345703125
-253,801513671875
-190,57568359375
-321,54345703125
-204,124267578125
-158,317626953125
-158,317626953125
-275,737060546875
-297,672607421875
-297,672607421875
-174,769287109375
-183,47900390625
-183,47900390625
-216,0595703125
-268,317626953125
-148,317626953125
-354,769287109375
-227,672607421875
-155,737060546875
-204,44677734375
-178,962890625
-356,38232421875
-246,0595703125
-185,41455078125
-185,41455078125
-198,962890625
-318,317626953125
-154,124267578125
-222,188720703125
-222,188720703125
-407,349853515625
-239,9306640625
-239,9306640625
-218,962890625
-174,44677734375
-368,317626953125
-347,349853515625
-187,9951171875
-204,769287109375
-129,9306640625
-265,41455078125
-301,220947265625
-154,769287109375
-224,124267578125
-116,38232421875
-188,317626953125
-247,9951171875
-227,672607421875
-305,091796875
-143,156494140625
-162,51123046875
-228,640380859375
-228,640380859375
-329,60791015625
-160,253173828125
-129,285400390625
-129,285400390625
-202,188720703125
-387,349853515625
-145,737060546875
-145,737060546875
-169,60791015625
-371,54345703125
-223,47900390625
-193,47900390625
-123,47900390625
-420,253173828125
-384,124267578125
-189,9306640625
-154,44677734375
-395,091796875
-263,156494140625
-232,188720703125
-351,865966796875
-270,8984375
-255,737060546875
-58,962890625
-289,285400390625
-324,44677734375
-124,44677734375
-118,962890625
-264,44677734375
-384,44677734375
-384,44677734375
-197,9951171875
-129,60791015625
-219,60791015625
-219,285400390625
-328,640380859375
-188,962890625
-188,962890625
-138,962890625
-377,9951171875
-395,41455078125
-195,41455078125
-152,833740234375
-364,44677734375
-179,285400390625
-128,962890625
-322,833740234375
-156,0595703125
-125,41455078125
-217,02734375
-217,02734375
-219,9306640625
-193,47900390625
-133,156494140625
-139,9306640625
-195,41455078125
-81,865966796875
-81,865966796875
-188,640380859375
-166,0595703125
-163,801513671875
-124,124267578125
-124,124267578125
-265,737060546875
-142,833740234375
-215,41455078125
-159,285400390625
-159,285400390625
-290,57568359375
-140,8984375
-221,54345703125
-206,704833984375
-206,704833984375
-438,640380859375
-330,253173828125
-330,253173828125
-237,672607421875
-237,672607421875
-231,54345703125
-231,54345703125
-340,57568359375
-324,124267578125
-212,188720703125
-212,188720703125
-137,349853515625
-280,57568359375
-296,0595703125
-118,317626953125
-219,285400390625
-219,285400390625
-211,220947265625
-148,317626953125
-148,317626953125
-120,253173828125
-127,672607421875
-207,349853515625
-207,349853515625
-159,285400390625
-294,769287109375
-294,769287109375
-71,220703125
-190,8984375
-155,091796875
-316,38232421875
-223,801513671875
-94,44677734375
-206,38232421875
-161,54345703125
-295,737060546875
-297,02734375
-221,865966796875
-175,737060546875
-115,41455078125
-341,865966796875
-387,349853515625
-190,57568359375
-215,091796875
-147,02734375
-356,38232421875
-383,47900390625
-165,737060546875
-251,54345703125
-167,02734375
-354,769287109375
-354,769287109375
-194,44677734375
-290,8984375
-176,38232421875
-230,253173828125
-280,253173828125
-232,188720703125
-319,285400390625
-164,769287109375
-105,737060546875
-105,737060546875
-257,9951171875
-349,60791015625
-64,1240234375
-170,253173828125
-329,60791015625
-230,8984375
-128,640380859375
-57,02734375
-345,091796875
-257,672607421875
-94,44677734375
-154,124267578125
-30,8984375
-354,44677734375
-188,962890625
-136,0595703125
-337,9951171875
-347,02734375
-281,865966796875
-189,285400390625
-189,285400390625
-278,317626953125
-378,317626953125
-275,091796875
-307,672607421875
-161,865966796875
-211,54345703125
-291,865966796875
-333,156494140625
-178,640380859375
-239,285400390625
-356,0595703125
-127,02734375
-157,672607421875
-361,220947265625
-280,253173828125
-123,156494140625
-164,124267578125
-386,0595703125
-327,672607421875
-156,0595703125
-202,188720703125
-153,801513671875
-395,737060546875
-360,253173828125
-176,0595703125
-221,220947265625
-206,38232421875
-336,704833984375
-309,60791015625
-319,9306640625
-92,51123046875
-247,349853515625
-383,156494140625
-257,02734375
-293,156494140625
-258,317626953125
-258,317626953125
-149,285400390625
-279,9306640625
-183,47900390625
-147,9951171875
-186,38232421875
-117,9951171875
-294,44677734375
-186,0595703125
-121,220947265625
-93,47900390625
-316,0595703125
-236,704833984375
-62,833984375
-141,54345703125
