0
-0,213441214715038
0,729715204018286
6,50135806178016
-7,39413705369783
-12,2177377804107
10,3595577021704
13,8791651025248
-5,50539593077111
-16,0705956108645
2,3229432724529
13,6950094377826
-4,87762086465191
-9,8471445439879
10,4910280635067
5,58257559468961
-9,0993898020042
-2,4567164045738
4,48656394684139
0,877519260054501
-0,192042798758506
-1,61277852869304
2,6146151969885
4,14645693365155
-12,0086004714185
-6,16669999269688
12,8083002725083
14,5385119454783
-3,07308648829795
-19,9264080799752
-5,75700213617205
19,742595925731
1,23581609850338
-15,1495710405786
-1,68562257290216
7,71397000117163
12,8697272546601
-3,26541302559398
-12,61696561329
-2,46785436370647
5,38084240982957
5,9362596079644
-2,09376559960211
-5,56227562567524
0,690799787998812
3,7311601123633
-1,74026944471164
-0,439333872252188
3,52603914590646
-8,17569851849046
5,59167137412656
12,6699324926458
-14,2519593470311
-9,55968357773382
8,26212521798472
8,72075210947028
-3,09205524487304
-6,18800012376977
6,81712348721592
7,85549045515271
-9,27586683023226
-13,5754703016597
5,15462736486939
8,71861798210161
-1,2167210042244
2,86209090766158
4,74124242242848
-6,96218639132751
-12,8957368046574
4,06396679813477
15,3363508926842
-0,878510055386888
-11,3005525714225
-0,79856328378326
7,65186065652863
2,59867657867116
-5,36194200345516
-6,3919195633564
2,73649722734307
5,61786106037854
1,56908856032671
-1,51585718027429
-6,95163444940184
3,99026457613037
4,44589208007683
-6,18043383188157
4,61642626812845
5,96263902671585
-7,63282012129978
-7,12121099599842
2,57735466075245
7,62439857749701
-0,376037786953463
-5,01478642914022
6,972042598401
-1,17260261432602
-10,114240801822
1,41672760346797
4,59888400736843
-1,53293960457604
3,14756114216459
7,10037467708374
-5,06223259391104
-10,4299851238954
3,89005417440655
5,7879239595644
-1,8229731718079
0,197437816215063
4,70139656185486
-0,936793447128005
-12,2583883865618
2,33955215109598
3,97220238544968
-3,01214628686984
5,84524348687651
5,61617591801572
-0,967723923053744
-8,65675264617423
-3,99181250101166
10,0558838892635
3,58973046409138
-12,9951542483411
-1,20504706456846
14,2447502902429
-0,0785197990887827
-12,4596269879603
-1,71702663539608
8,04219271177847
1,39243832469384
-4,26156068317743
-2,76889829224777
1,62151479652859
5,42083232405265
2,46275741481049
-1,96596858533944
-3,54272165685178
0,520037527852596
-2,01761361616418
-6,58619394694966
8,85968695219693
16,3685036426159
-8,17533236462184
-22,1962093333394
-1,01452447253538
25,9836730321795
7,29766174447998
-24,1352845705987
-9,97889566046092
9,27361801359728
11,5294359777596
2,14902947720403
-11,4101607675168
0,330287851158777
11,0793010240956
0,553848076870652
-3,2017472435994
-5,94084983968374
-8,33161730276133
4,72137086411413
10,4577881517655
0,275148718285075
-7,98139455643167
-8,22156227520283
2,62245726237905
11,8990987704286
5,59003289055656
-7,38131635054292
-5,99855084157205
5,80846997223557
1,45372802904726
-6,9104600526476
-5,25867971892763
5,97793744276323
13,9723941214568
-0,720972557376637
-11,2519464698618
-3,83921538749253
4,92186665403312
0,625098960204435
-6,07445415664682
-5,59695721200391
3,72125871672074
16,9157527551355
3,22634688536399
-16,4946911989023
-10,1217099984858
14,782837918383
8,51373668866242
-8,99448321098891
0,714916067369977
-0,0676188306010106
-11,0873859902302
-5,96302918118973
16,0629406867445
19,0805940290851
-12,6509568281127
-21,3879284137595
7,43776601749006
15,3439316531949
-0,323278868049977
-11,6602925450973
-2,45809002121633
6,69433979059349
7,74163259091068
-0,927048250459217
-16,3966747687952
-3,42188886438459
11,1849235074684
5,90478071201243
4,57137245297703
-4,16448488565981
-18,6689424423397
6,24491273680722
18,8801462893188
-4,21606796324435
-12,503035557395
-7,64713652841787
12,1910582238609
15,276254956724
-8,46413717108001
-15,193050666723
-1,76029824837138
8,96892356862307
15,9722131520431
-3,67936302963484
-18,480700236201
-0,118942861962903
4,4635969034438
2,53820817998986
8,12021231018984
1,27397825889415
-11,1407564816755
-8,48500578906552
6,41507286603768
14,1451709050148
-4,73281732455856
-15,49029467394
16,0522711721723
13,5123422027001
-20,9764411884336
-20,0677253785888
12,0937457474996
31,1234980836477
-0,566977828733549
-29,7098735181847
-9,60676884420166
12,6264322435156
11,6293193651642
9,34416547329109
-7,11128824713183
-19,9880892297926
3,53361709761185
14,4000690226591
-0,706853517940765
-12,1861918129598
4,59024518521718
11,7453720735989
-5,34849346693248
-11,1815585817372
5,03514164648089
7,58233423388104
-7,17582859906674
0,950548397982002
4,37864144534241
5,81056084881317
-5,41369459407048
-13,0187761598982
-1,55356356074022
12,177597563919
6,99677192052378
-3,84640733182852
-4,77876090580423
-0,514709406388127
0,457670950376285
-3,21385736544123
5,28314322857862
-2,65653506627497
-2,82045414495266
5,62941644791796
3,26822910089406
-0,96753232865592
-2,19087547424301
-1,05711534090023
-8,23468561586786
-0,559695347690341
14,5633311192317
5,70972623037891
-14,9482882247637
-8,65988021338591
10,919130274052
8,0660986071924
-7,06073679857799
-6,60674060814183
6,87768583683557
2,26821451240431
-4,31703594133985
-1,97440363979246
6,24304851953434
7,26282065546071
-13,7092314241366
-8,23217220218947
13,1329438325612
6,90169461042616
-10,8682550315755
-5,49654346284113
14,8097218501558
4,71926545066098
-14,2500216748202
-6,37980409082041
2,12051685329018
5,02993618786215
13,8228296507543
2,82929943976061
-16,9750862811178
-10,1687524178148
5,62412566234071
6,30542189580952
-3,24018329497158
6,62833792315395
4,15759169193155
-7,93530779730247
-0,704778246849768
3,22037465386755
1,288650734607
-4,47628740685306
5,24024373409283
2,50282869118962
-17,0106363484378
-3,53018559800095
22,3742528421742
10,2794095955506
-16,3159445652835
-11,6535439885256
8,84695587159699
5,63852335369665
-12,6141497472906
-3,98151666827011
15,0476804290213
7,85485661978003
-6,6819177817679
-5,97824987510303
4,00420110438355
1,57782367068611
-11,5089440141693
-0,85296380866817
11,8252680197556
-1,42769112637549
-6,24105351051337
3,80115802913498
10,0231525219192
-5,93221211499724
-11,8115126809671
7,98165014762943
7,62700932207806
-6,91815350101076
-8,35405230494258
4,79366216246579
3,62314172036183
-1,81499827467477
3,05612514967138
-2,10748270601363
2,43588035253106
2,83029344689039
-6,22443078943807
-2,39263924610316
7,32977813064504
-4,52701927602312
-4,11391869064225
9,03589083577693
-0,620675760323444
-7,36669024925369
-0,222191279370704
5,40389829129932
-0,414616852631505
-3,72767845598232
5,66570152349017
4,12663648387291
-5,72752043646175
-9,32511918934056
0,372164914535142
18,9448215456524
-3,71998930308252
-19,4774271707555
9,14832287680615
6,96835760878582
-1,23981995137582
1,45799194831032
-7,13129100853029
-1,09818791711106
0,592860624130327
2,09007075387409
3,43185035007455
-0,232607485325988
-1,53162116690944
-0,886235941129645
1,9910245589318
0,718689787598325
-1,64664387673643
-1,25309532406437
-0,873255473819531
0,746431154705248
1,30548978436287
0,907776716174452
-4,33503231811542
-1,83284526620993
8,59311192167725
-3,60232235707819
-7,45413806168634
12,3339506714751
4,7857748492923
-16,623703554594
-2,30777909017705
8,56018889480096
3,20827858555238
4,75456102450707
-3,24766877826333
-3,67039292484934
-2,13455996093469
-4,9599966420486
2,49225255928729
9,19472711699146
1,4003043559108
-8,37097892671732
-5,48497908449983
7,19785741881651
6,63372271262581
-9,36165968052012
-3,42275127671811
9,53748544553481
4,4580118537435
-12,9745113346527
-8,36405372522897
16,7515829141633
14,9062340432536
-10,3273537699075
-20,0916820780009
-4,41133959885708
15,3515296618191
16,5716769650342
-7,57717169167235
-10,7840309493454
-0,348139296763228
0,429800919806258
0,663144004572185
5,58235854879433
2,40617921358649
-14,6864267014437
-2,01938297877127
18,9938810770589
8,22774571461522
-15,0372527655497
-13,3196271297375
7,55651861276391
15,0090298624353
-1,12167076738745
-15,8098011154653
-3,12111754842747
10,4833946286058
3,9102074190593
-7,05320960372016
-1,88697441497817
13,16757020147
1,47279432565345
-18,3145290343287
-10,6436690602723
11,2688221270393
17,0287895643682
-0,161818337610997
-9,63469831929288
-2,2846326844773
7,89045311852716
3,01070701152942
-10,2980241280412
-12,1935718178237
5,74604387278859
17,6145593460325
-3,67741464816713
-13,702576716739
7,79100648189624
9,22559150751506
-10,8292247406039
-6,92834267636361
17,901724987627
-0,990896905016761
-17,5396906416898
3,08554649175093
8,59521402882542
