7,380980517;153;15,08956856;169;6,117299121;153;11,30546467;164;6,119539337;170;8,202166268;153
9,220944005;146;12,07595065;167;10,17868676;143;7,985597262;166;9,335250233;165;12,68894076;169
26,32114429;172;10,66301581;135;22,20423512;173;9,895513467;166;19,82667918;172;4,113236741;158
18,66176304;167;13,58552871;152;18,05251109;175;9,719659788;143;11,95989216;155;4,797587383;130
7,235851528;163;10,57278812;139;6,876824431;126;7,203466735;148;4,939772375;163;6,562191974;164
14,15146608;114;13,68523752;164;10,12521586;164;5,510650792;94;5,244419388;169;6,471425102;123
2,654709832;23;9,918278289;166;9,496467969;168;1,428181731;88;1,076977599;28;10,0438121;171
4,838680951;44;12,08009329;165;4,870825642;168;5,372572075;166;2,150678146;87;14,40990915;160
8,937517086;168;8,393836522;174;7,543832463;164;10,59194678;162;7,297332623;175;7,073932932;175
11,46109138;172;6,249123302;171;4,798993927;136;6,470922617;162;10,79266716;159;4,662782845;159
5,801562785;147;10,01275763;155;10,30308692;170;8,778793351;174;5,412030637;111;6,301014509;153
6,399779092;152;5,864509489;162;5,796227964;145;7,379172671;133;7,040195142;155;27,5025112;172
6,731152031;135;7,509704423;156;5,116716911;119;6,349197178;139;8,325192341;149;4,393283289;171
26,7803351;124;9,527164025;172;29,26901835;126;12,10780557;79;39,10019559;126;27,32140589;148
10,69251065;167;6,180317261;167;8,621150108;168;39,06421536;142;5,365071404;164;8,4818729;168
13,71100986;163;4,918174617;170;13,40107735;163;10,11507362;164;8,99823559;128;5,900000631;162
21,20978043;163;12,5117383;164;24,19776599;163;27,36435072;163;17,6494611;163;10,58646394;164
7,50708258;141;7,667828899;169;14,19726899;171;13,17661957;172;13,13452954;171;6,179254661;162
8,163302652;167;6,817394477;157;11,24720564;149;11,06461309;148;13,39996795;149;7,333963639;148
12,17717854;156;7,699885577;163;12,53606523;154;11,35894765;154;6,69692894;125;7,475299212;122
10,49870926;159;5,862497835;102;9,48184156;169;14,39291823;164;9,358967043;166;6,726552037;170
10,62647954;175;11,39110151;174;7,313605618;169;11,46466988;137;11,83681545;169;6,566810781;137
8,955229404;127;9,462820201;118;9,950607336;128;19,89799496;167;7,739153527;161;7,48669436;166
14,59601581;165;16,48942859;165;14,09469417;165;17,38681028;165;7,214682052;153;14,19469752;165
11,65270041;169;13,15799272;156;6,813215118;163;11,08481377;162;11,4180881;169;4,300356187;175
9,797496919;151;7,004109401;168;8,432066077;142;9,532418337;172;4,831515501;105;8,132371047;165
18,7826171;109;12,19433254;169;18,34384328;171;24,47032499;171;73,2290651;123;50,40979596;175
9,875505195;149;6,17211293;165;8,822272964;165;9,538996537;175;7,639354706;164;6,963374155;159
10,03972302;148;9,059212115;155;8,862602444;154;8,331903965;164;6,070191854;108;11,54683738;129
1,552983204;169;7,883828499;133;8,77148694;170;9,585850297;155;10,59989873;152;11,32514582;133
9,026015508;173;8,426682308;161;9,833577758;161;7,377046139;161;7,21305151;138;7,493938599;161
11,02655412;173;7,113267602;134;7,421910706;157;7,702335249;133;4,553959697;147;5,830512119;142
7,392421804;126;9,244683029;164;5,812267247;135;8,601695334;136;7,910627567;171;7,883246242;165
6,330215861;150;7,135563839;151;6,390811138;171;6,940238431;175;6,855844216;164;6,170577442;164
7,828325109;174;6,397222019;112;6,362863848;112;6,288669027;110;5,539358563;139;7,874769758;123
4,218610193;169;6,189853212;161;5,084345316;162;8,470511264;172;6,629406784;159;7,269703713;170
8,091116268;174;6,948643311;147;5,900770869;134;8,216096216;147;8,154704071;158;7,404468687;173
8,145910767;161;8,184821145;161;8,684922766;173;8,355766475;171;6,585800471;174;8,095122561;157
24,31507644;106;14,95796295;106;20,8391451;106;26,19841726;106;10,74939067;106;13,30567836;106
7,557819837;163;5,678499967;150;7,077664251;163;8,928686709;140;8,085069231;172;7,29986083;160
5,743677974;118;8,853640367;167;5,721309201;126;12,4444377;172;6,158341776;150;6,511194603;150
20,93058201;60;11,52091742;60;19,5842407;60;23,44998566;60;12,51905983;60;15,0204915;60
11,07675441;131;8,283317645;170;11,28260065;162;11,26362512;161;10,27549375;161;6,840618383;104
5,690835151;142;7,327717771;117;5,488187038;147;9,339916148;143;5,43429167;155;7,817026856;175
8,16201087;169;12,26206015;171;11,02007294;173;12,54081092;171;6,42290424;149;11,63656102;172
9,184822189;169;11,48517033;161;7,45440211;151;10,29050008;147;14,11710136;147;9,445097091;159
50,3556329;152;16,94870924;138;7,912173108;150;83,97657208;152;84,91626376;152;61,27073713;152
38,58616962;174;21,95951329;175;2,614137106;159;62,42679393;175;48,74666302;174;48,32365113;175
8,998360221;145;11,08672032;174;8,144831512;142;28,35652678;175;28,66811424;175;12,3338206;144
16,19053231;165;8,096104126;168;5,943034496;137;27,63399829;129;31,22513675;151;16,05006692;151
9,184822189;169;11,48517033;161;7,45440211;151;10,29050008;147;14,11710136;147;9,445097091;159
11,72837262;156;6,622994693;156;6,563441985;167;11,49786794;157;9,624557685;172;9,559003132;175
15,11223408;168;7,203594977;124;1,882275278;173;17,54864598;157;17,38790311;157;10,18756311;157
11,12692329;166;8,728698981;142;5,993164826;171;21,17054591;166;13,06191894;141;16,09135748;172
10,86928169;170;6,770816309;124;6,558432797;136;36,67022677;175;41,85424403;169;13,61953863;136
13,26358066;144;6,250246315;159;4,996062437;175;67,88334629;172;72,9973946;172;68,25581907;172
12,87622322;163;16,94520999;163;9,962217893;157;49,48689999;175;52,10126705;175;52,34706973;175
32,8665173;117;25,55654005;117;13,95355233;118;45,74407007;141;51,17774511;161;44,29134076;161
7,723958194;144;7,508119258;153;7,084593264;171;49,01954134;125;46,06907582;149;25,71158621;150
8,563582784;137;6,663113775;104;5,214522553;141;44,07246443;136;40,04609443;136;32,2106125;137
35,98804576;155;39,77564409;154;42,80102953;154;45,73856991;155;2,755632785;166;25,75988357;155
26,79941379;152;27,00313332;157;35,40505658;152;41,75400654;157;4,386630344;165;15,38205449;157
23,34032592;175;14,72910855;170;5,624243344;142;10,218972;169;6,400462291;155;6,450608582;158
29,82692645;175;21,03701707;150;20,24194818;98;26,64537992;115;5,434390117;166;13,41062756;128
41,50446596;143;44,96813911;171;52,69952692;171;45,41818154;143;6,14559969;154;35,83578793;139
51,86018412;148;59,52832405;159;52,90288076;175;56,30270171;154;6,338819144;154;38,45301269;175
51,2635617;147;46,96970885;147;69,32752016;174;60,79896253;147;7,561540178;157;26,2112481;175
64,77562451;172;51,84833071;172;68,11189392;172;62,02747843;172;6,946654544;150;46,61942502;172
60,37026724;168;58,30106275;168;56,94282319;163;65,89649003;168;11,48550261;173;41,86070309;168
50,98877721;142;49,17289714;142;51,15246466;142;46,27525165;142;5,444489018;163;49,36094757;142
34,09780649;152;41,24223673;148;39,79218303;152;38,86552593;152;7,635612459;161;35,58853372;148
45,94615652;169;48,30700063;159;47,04785505;169;48,23462841;169;4,76695118;149;40,9157761;160
53,84032239;175;63,09655832;175;57,67963222;170;56,47477762;175;5,890341599;118;46,84384273;175
45,95366511;168;45,45335621;168;57,29024213;163;41,6740872;168;8,315841237;164;40,01014182;167
44,78267154;120;39,21307419;173;43,21340876;120;41,8451898;173;11,06015715;152;39,96081058;120
