0
4,29894500805974E-05
0,000208947750363558
0,000314555170887713
0,000919934921628416
0,00278887398478165
0,00439272782178985
0,00320747470397476
0,00211303154362871
0,00416146256325906
0,00625004776242261
-0,00186157147792642
-0,0129463389335238
-0,00714834836907117
0,00340804411287287
0,00120152909710898
-0,0105413793272623
0,00303817511238453
0,0504115782539127
0,0675440565531722
0,0370303832922675
0,0430580074833079
0,0994913734984435
0,132402517805129
0,0372351320635207
-0,0651375309062018
-0,0277628877850153
0,0151330124757064
-0,216155918483522
-0,613971764890734
-0,557631914787802
0,228934752042724
1,06698929520698
1,20144712200624
0,715423121349011
0,346023942014783
0,280756243015951
-0,184450425321164
-1,29057400895707
-2,15968582446235
-1,71844600631828
-0,159568038384361
1,24050955474732
1,82197566229221
1,86433587992472
1,56301313198491
0,567126383411757
-1,10275559885835
-2,13125116416169
-1,43657046507764
0,119822831804789
0,757539804962975
0,0803630428242996
-0,404549351559273
0,352385089967901
1,27033029532238
0,860392575950733
-0,696894950045426
-1,51744604047145
-0,499806107722106
1,45233476845176
2,34154692662509
1,32957627050849
-0,703298022040764
-2,31686244896191
-1,76690423853519
0,651422867227184
3,24303064974585
3,70916780172033
1,37749776190036
-1,46951278512058
-2,27971885773307
-1,47242830385736
-1,32922118069012
-2,15688752711787
-1,21856451841805
3,00897403503894
7,45766669391335
7,22962410453272
2,41333691380825
-2,41278890157355
-3,86962409626424
-2,80308666422973
-2,44917216039625
-2,63361751450329
-1,44101786898883
0,975672798067924
3,61888869725551
5,03063101933382
5,50966455717706
5,50253120405183
4,81006932460987
3,5942536260152
2,23281641952806
0,42733609654121
-2,40388055790863
-5,70948390079031
-6,16698585229058
-2,19444552099589
3,26999795626582
5,56885955078175
3,00526616428381
-0,549227243632881
-3,12955758408308
-4,93198239980366
-4,30036109728524
0,162262773736524
7,74584219818586
12,1102327898251
8,28524264385969
0,00842954933815836
-6,15150678485057
-7,69474150646296
-8,15450983447026
-9,94846398925153
-10,7791538457843
-6,56780562074644
2,06634142860252
10,9670307296897
15,7042162860861
15,9412555185285
12,0165238972431
6,53270074173215
1,74376788109479
-1,41689317792706
-4,69137057108088
-9,48989878084562
-13,904249581816
-14,4493559857467
-6,97118645559006
4,92574545723808
12,7377729103295
10,8809193562161
3,73324607658241
0,781955798657635
5,10511857088393
9,67380211235955
8,92952583470522
6,11117682637627
5,65915382465598
3,09146434929733
-7,9710604667343
-21,8289700812821
-23,8323855931566
-10,1252586203576
6,51155196447622
11,8412822690476
5,42159215679411
2,58141015970397
7,98101367574902
12,5065098167707
9,51815844533974
4,96795999633802
6,89497665094992
10,3048420897771
3,10800084445906
-10,6744538553468
-12,2335116412997
2,8067464784292
13,4295483919147
2,34219317591319
-16,8067757397481
-17,2069953130943
3,74555806177026
19,99786419721
14,6501484023565
2,57341955837406
-0,283359300861546
0,908461313623574
-4,55419601138009
-10,8917373191432
-0,528183115873041
19,9846893157846
21,7407704452687
-6,51603922930514
-38,2737598974358
-40,0496999409183
-11,9091334616992
16,8312769409374
23,748853142969
15,6685706424902
8,26955786382632
7,47076357625583
6,17276911442641
3,1860231991371
1,40616149146629
1,9004206979537
0,173746456468824
-5,84721904668849
-10,3496909906758
-10,2228297757979
-7,56954756860509
-4,2446659142249
2,13125087015901
10,2857913421957
14,5427276333297
12,0133806065226
6,14688613615847
-1,42318549401064
-10,827954898321
-19,3302624112519
-15,5981123656585
2,45290966568063
17,778257488517
14,8414282245126
2,75175647461723
-0,479780492226419
5,69988263309947
2,14487627455285
-14,8559508870789
-26,3521632995934
-15,9404938434964
7,06589718207646
15,1433944563287
0,972525299933241
-14,8569710672853
-13,2677147727489
6,66077379989689
26,6148289488444
30,8931034584343
17,2407853695799
-3,6811635060491
-18,0690828354838
-19,5843952302119
-11,3221251800266
-3,78302366722758
-2,6833438373459
-3,351610816797
0,213037903495187
4,66268849074427
2,60046493815666
-2,47095446573547
2,73803796653931
18,0473968280717
28,687932103828
21,1182029089284
-0,483107557408884
-19,0157522910842
-24,736882079312
-19,4241699809565
-9,70425454202519
-1,91577092012087
0,582622188800131
-0,179546088738935
2,14255769962007
10,6846444622733
19,9652462387717
18,687224704298
4,82189674348655
-9,98704047101477
-15,159523838077
-10,0009955175123
-1,45057882213918
3,25880165163243
-0,728195149170418
-12,5283286863568
-17,1558025310274
-2,74206201367951
22,5702742176664
34,5420266765887
17,3747161029271
-12,8427833898699
-27,751674042604
-20,8624456540851
-10,9395505460917
-9,08978859868671
-7,61528148751604
3,79882950367872
21,1212791543201
26,8933438022935
12,6612450563608
-8,70104555780163
-20,3825910453354
-16,248313868994
-6,64973396680991
0,00824104923711967
0,092800370090205
-2,71651744446051
-1,46198020268849
4,73738099195579
5,5190779655827
-1,74089954729662
-10,4339047777412
-10,9070978349306
-4,10411122057789
2,8459936794957
7,82003417918426
14,0659918544084
20,9430927464766
16,9350195421728
-3,24347688115101
-28,0613736763592
-37,6470369909396
-26,8127679501199
-6,35439026523504
10,0869828291283
18,0185595714007
19,7299255363763
19,9450447242147
16,7446780076522
5,98051365521006
-12,2109763051095
-27,8879715515243
-27,7140847305586
-10,7514523187257
5,41140645236405
