Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-08-23 13:45:13.876000,4715.48387097,0,4516.4516129,0,4560.32258065,0,4421.61290323,0,4145.80645161,0,4140.0,0,4101.61290323,0,4287.74193548,0,4423.5483871,0,4530.96774194,0,4432.58064516,0,4457.41935484,0,4732.90322581,0,4584.83870968,0,0,0,?
2018-08-23 13:45:13.883000,4588.38709677,0,4524.51612903,0,4536.77419355,0,4430.64516129,0,4140.96774194,0,4129.35483871,0,4109.67741935,0,4256.77419355,0,4397.41935484,0,4487.09677419,0,4442.25806452,0,4416.4516129,0,4643.87096774,0,4534.19354839,0,0,0,?
2018-08-23 13:45:13.892000,4600.64516129,0,4503.87096774,0,4554.19354839,0,4470.32258065,0,4149.67741935,0,4144.19354839,0,4106.12903226,0,4300.96774194,0,4465.80645161,0,4514.51612903,0,4480.64516129,0,4455.48387097,0,4590.32258065,0,4538.70967742,0,0,0,?
2018-08-23 13:45:13.899000,4601.29032258,0,4473.87096774,0,4493.22580645,0,4433.87096774,0,4154.51612903,0,4142.25806452,0,4101.61290323,0,4274.19354839,0,4425.48387097,0,4470.32258065,0,4393.87096774,0,4426.4516129,0,4594.51612903,0,4504.51612903,0,0,0,?
2018-08-23 13:45:13.908000,4569.67741935,0,4428.70967742,0,4437.09677419,0,4416.77419355,0,4146.77419355,0,4173.5483871,0,4110.32258065,0,4320.64516129,0,4348.38709677,0,4418.38709677,0,4377.41935484,0,4367.09677419,0,4594.51612903,0,4476.4516129,0,0,0,?
2018-08-23 13:45:13.915000,4482.90322581,0,4390.32258065,0,4394.19354839,0,4345.48387097,0,4153.22580645,0,4136.4516129,0,4139.67741935,0,4274.19354839,0,4256.12903226,0,4326.77419355,0,4305.80645161,0,4334.83870968,0,4541.29032258,0,4365.80645161,0,0,0,?
2018-08-23 13:45:13.922000,4454.83870968,0,4353.22580645,0,4375.16129032,0,4354.51612903,0,4142.90322581,0,4142.25806452,0,4105.16129032,0,4265.48387097,0,4298.06451613,0,4342.25806452,0,4299.35483871,0,4306.4516129,0,4566.12903226,0,4378.06451613,0,0,0,?
2018-08-23 13:45:13.929000,4391.93548387,0,4256.4516129,0,4249.67741935,0,4281.93548387,0,4146.12903226,0,4138.70967742,0,4142.25806452,0,4246.12903226,0,4192.90322581,0,4236.12903226,0,4200.64516129,0,4236.12903226,0,4421.61290323,0,4268.70967742,0,0,0,?
2018-08-23 13:45:13.939000,4303.87096774,0,4185.48387097,0,4174.83870968,0,4168.70967742,0,4151.29032258,0,4133.22580645,0,4122.25806452,0,4177.74193548,0,4055.48387097,0,4126.12903226,0,4140.96774194,0,4130.64516129,0,4354.19354839,0,4200.64516129,0,0,0,?
2018-08-23 13:45:13.946000,4304.19354839,0,4190.64516129,0,4182.58064516,0,4225.48387097,0,4145.48387097,0,4130.32258065,0,4101.93548387,0,4233.5483871,0,4025.48387097,0,4167.09677419,0,4076.77419355,0,4098.38709677,0,4303.5483871,0,4200.96774194,0,0,0,?
