9,49876556892404;107;9,71320285590672;107;9,24330460717288;107;9,41101323535465;107;9,29436734927157;107;1,78134433857943;104
4,08528261836315;67;4,28770883625014;67;3,73672782322196;67;4,49565987964034;64;4,15564121158731;67;3,83421295971169;67
10,0996730171825;110;11,3272641830319;110;14,8664675769773;110;12,7505316721178;110;13,7476988481245;110;1,25260967612435;70
8,02300009050988;110;8,86931826689232;110;12,1070531216358;110;9,7147237538964;110;10,6131305381958;110;0,972830562134615;93
2,66861717004367;115;2,8786253187603;115;3,48043221169959;115;2,60318420882136;97;2,82669347849374;97;1,22876153436601;82
3,56752127769523;109;3,75049445841476;109;5,47377749015429;109;5,17430881052895;109;4,71110543153116;109;1,60512711879918;111
1,04665898239794;98;1,34861683853779;109;2,36438114437675;109;2,10127265731422;109;2,16373564674564;109;1,06236664254539;69
1,57418162318111;107;1,709787649578;66;1,62302263020352;70;1,81195878836729;70;1,88700531739536;66;1,18675612328622;71
1,79296817654573;85;1,71769933284879;75;2,07887975090507;76;1,95005598524296;76;2,17291570801514;85;1,54174099782597;64
1,5155096194266;83;2,01511883183222;82;1,50075719633914;81;2,04743540129099;83;1,57541296034272;83;2,24789639374519;82
1,30966692307448;112;1,0767872086787;108;1,17046646513265;91;1,60200480586808;112;1,22737202319253;80;1,09729510659745;72
2,23930849501372;64;1,96890594168307;64;1,9122584716893;83;2,08167621499268;100;2,64521430263179;84;2,07650372824438;83
1,9379518017456;99;1,54436770774887;86;1,93375169066262;111;1,4605717300109;94;1,56134750366582;110;1,79089994876308;85
1,89673178323372;85;1,95128346267224;81;2,04219658578617;81;2,45474262136605;83;1,45590693060267;81;1,97748243299227;79
6,03203145804869;76;5,98525042524038;76;6,28119958565511;65;6,28755950937946;75;6,33165407441718;76;5,61296859219397;65
