Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-08-23 14:45:03.678000,4176.12903226,0,4159.35483871,0,4196.77419355,0,4181.93548387,0,4168.70967742,0,4151.93548387,0,4155.16129032,0,4145.48387097,0,4197.74193548,0,4170.64516129,0,4170.96774194,0,4150.0,0,4190.0,0,4143.87096774,0,0,0,?
2018-08-23 14:45:03.681000,4184.83870968,0,4184.83870968,0,4202.90322581,0,4167.41935484,0,4135.80645161,0,4174.19354839,0,4191.93548387,0,4196.12903226,0,4221.61290323,0,4150.32258065,0,4134.83870968,0,4172.90322581,0,4205.80645161,0,4162.25806452,0,0,0,?
2018-08-23 14:45:03.693000,4203.5483871,0,4151.61290323,0,4208.38709677,0,4205.80645161,0,4142.90322581,0,4148.70967742,0,4182.58064516,0,4208.06451613,0,4199.35483871,0,4183.22580645,0,4155.80645161,0,4180.96774194,0,4181.29032258,0,4190.32258065,0,0,0,?
2018-08-23 14:45:03.695000,4210.0,0,4175.80645161,0,4200.64516129,0,4203.22580645,0,4178.70967742,0,4160.0,0,4145.48387097,0,4146.4516129,0,4150.0,0,4181.29032258,0,4141.29032258,0,4167.74193548,0,4168.70967742,0,4190.96774194,0,0,0,?
2018-08-23 14:45:03.707000,4206.12903226,0,4167.09677419,0,4191.61290323,0,4155.16129032,0,4159.03225806,0,4147.41935484,0,4131.29032258,0,4160.32258065,0,4159.03225806,0,4234.19354839,0,4174.51612903,0,4134.51612903,0,4195.80645161,0,4173.87096774,0,0,0,?
2018-08-23 14:45:03.714000,4173.87096774,0,4163.22580645,0,4180.64516129,0,4177.74193548,0,4146.12903226,0,4146.4516129,0,4174.19354839,0,4164.19354839,0,4154.19354839,0,4200.64516129,0,4170.64516129,0,4168.70967742,0,4185.80645161,0,4149.03225806,0,0,0,?
2018-08-23 14:45:03.724000,4148.70967742,0,4161.61290323,0,4178.70967742,0,4156.77419355,0,4168.06451613,0,4142.90322581,0,4161.93548387,0,4165.16129032,0,4175.80645161,0,4222.90322581,0,4129.03225806,0,4137.09677419,0,4178.70967742,0,4146.77419355,0,0,0,?
2018-08-23 14:45:03.728000,4157.09677419,0,4145.80645161,0,4173.87096774,0,4183.87096774,0,4132.58064516,0,4133.5483871,0,4166.4516129,0,4176.12903226,0,4164.19354839,0,4254.51612903,0,4176.77419355,0,4141.29032258,0,4174.83870968,0,4160.0,0,0,0,?
2018-08-23 14:45:03.738000,4165.48387097,0,4174.51612903,0,4161.61290323,0,4154.51612903,0,4166.77419355,0,4170.96774194,0,4134.19354839,0,4131.29032258,0,4168.38709677,0,4244.19354839,0,4156.4516129,0,4172.58064516,0,4175.16129032,0,4154.83870968,0,0,0,?
2018-08-23 14:45:03.745000,4170.64516129,0,4157.41935484,0,4180.96774194,0,4151.61290323,0,4176.77419355,0,4159.67741935,0,4135.80645161,0,4169.35483871,0,4132.58064516,0,4235.16129032,0,4156.12903226,0,4160.96774194,0,4187.41935484,0,4151.61290323,0,0,0,?
