Timestamp,F3 Value,F3 Quality,FC5 Value,FC5 Quality,F7 Value,F7 Quality,T7 Value,T7 Quality,P7 Value,P7 Quality,O1 Value,O1 Quality,O2 Value,O2 Quality,P8 Value,P8 Quality,T8 Value,T8 Quality,F8 Value,F8 Quality,AF4 Value,AF4 Quality,FC6 Value,FC6 Quality,F4 Value,F4 Quality,AF3 Value,AF3 Quality,X Value,Y Value,Z Value
2018-07-19 09:21:45.874000,4289.03225806,0,4162.58064516,0,4178.06451613,0,4152.90322581,0,4130.96774194,0,4148.06451613,0,4170.0,0,4155.80645161,0,4182.58064516,0,4127.41935484,0,4082.25806452,0,4176.77419355,0,4107.74193548,0,4153.87096774,0,0,0,?
2018-07-19 09:21:45.878000,4357.41935484,0,4251.29032258,0,4302.58064516,0,4130.64516129,0,4267.09677419,0,4249.03225806,0,4184.51612903,0,4230.0,0,4247.74193548,0,4226.12903226,0,4233.5483871,0,4172.58064516,0,4181.29032258,0,4165.48387097,0,0,0,?
2018-07-19 09:21:45.890000,4316.77419355,0,4157.41935484,0,4185.16129032,0,4166.12903226,0,4199.67741935,0,4135.80645161,0,4160.32258065,0,4104.83870968,0,4084.51612903,0,4144.83870968,0,4110.64516129,0,4184.19354839,0,4127.74193548,0,4165.80645161,0,0,0,?
2018-07-19 09:21:45.893000,4357.41935484,0,4166.77419355,0,4209.67741935,0,4134.51612903,0,4193.22580645,0,4136.77419355,0,4195.48387097,0,4135.48387097,0,4151.61290323,0,4157.41935484,0,4140.96774194,0,4195.80645161,0,4167.74193548,0,4212.58064516,0,0,0,?
2018-07-19 09:21:45.906000,4282.90322581,0,4071.29032258,0,4107.41935484,0,4141.61290323,0,4083.5483871,0,4001.93548387,0,4100.0,0,4042.90322581,0,4110.96774194,0,4036.77419355,0,4065.80645161,0,4134.51612903,0,4088.70967742,0,4097.74193548,0,0,0,?
2018-07-19 09:21:45.907000,4297.74193548,0,4142.90322581,0,4219.67741935,0,4146.77419355,0,4223.22580645,0,4161.93548387,0,4165.80645161,0,4153.22580645,0,4166.12903226,0,4161.29032258,0,4163.87096774,0,4173.5483871,0,4165.48387097,0,4118.06451613,0,0,0,?
2018-07-19 09:21:45.921000,4328.06451613,0,4282.25806452,0,4297.41935484,0,4137.09677419,0,4275.80645161,0,4216.77419355,0,4180.64516129,0,4234.51612903,0,4240.96774194,0,4263.22580645,0,4287.41935484,0,4181.61290323,0,4199.67741935,0,4196.12903226,0,0,0,?
2018-07-19 09:21:45.926000,4321.93548387,0,4145.80645161,0,4110.96774194,0,4171.29032258,0,4126.12903226,0,4063.5483871,0,4139.35483871,0,4050.96774194,0,4060.32258065,0,4095.80645161,0,4116.77419355,0,4182.58064516,0,4088.38709677,0,4133.22580645,0,0,0,?
2018-07-19 09:21:45.938000,4326.4516129,0,4210.0,0,4123.22580645,0,4130.64516129,0,4108.70967742,0,4074.83870968,0,4195.48387097,0,4062.58064516,0,4065.48387097,0,4111.61290323,0,4098.70967742,0,4199.03225806,0,4100.96774194,0,4195.48387097,0,0,0,?
2018-07-19 09:21:45.940000,4302.90322581,0,4078.38709677,0,4100.0,0,4147.09677419,0,4074.51612903,0,4099.03225806,0,4102.90322581,0,4095.80645161,0,4085.80645161,0,4038.06451613,0,4080.64516129,0,4153.5483871,0,4088.06451613,0,4128.38709677,0,0,0,?
2018-07-19 09:21:45.954000,4264.51612903,0,4118.06451613,0,4197.09677419,0,4153.22580645,0,4206.77419355,0,4243.87096774,0,4141.93548387,0,4234.83870968,0,4241.29032258,0,4193.5483871,0,4228.06451613,0,4170.64516129,0,4175.48387097,0,4131.93548387,0,0,0,?
2018-07-19 09:21:45.956000,4366.12903226,0,4231.29032258,0,4305.80645161,0,4129.03225806,0,4322.25806452,0,4288.70967742,0,4206.12903226,0,4269.35483871,0,4283.5483871,0,4293.22580645,0,4305.80645161,0,4178.06451613,0,4236.4516129,0,4186.12903226,0,0,0,?
2018-07-19 09:21:45.970000,4298.38709677,0,4082.25806452,0,4065.16129032,0,4149.35483871,0,4094.83870968,0,4017.41935484,0,4132.25806452,0,3980.32258065,0,3998.38709677,0,4059.67741935,0,4036.12903226,0,4166.12903226,0,3997.09677419,0,4140.32258065,0,0,0,?
2018-07-19 09:21:45.970000,4343.22580645,0,4161.29032258,0,4077.74193548,0,4130.0,0,4131.93548387,0,4054.83870968,0,4176.12903226,0,4015.48387097,0,4012.25806452,0,4050.32258065,0,4022.58064516,0,4189.67741935,0,4064.51612903,0,4188.38709677,0,0,0,?
2018-07-19 09:21:45.985000,4291.61290323,0,4138.06451613,0,4095.48387097,0,4162.58064516,0,4110.0,0,4065.16129032,0,4143.5483871,0,4093.87096774,0,4145.16129032,0,4116.4516129,0,4112.90322581,0,4168.70967742,0,4107.09677419,0,4178.38709677,0,0,0,?
2018-07-19 09:21:45.989000,4286.12903226,0,4118.38709677,0,4177.74193548,0,4146.12903226,0,4212.25806452,0,4195.48387097,0,4146.4516129,0,4218.06451613,0,4224.83870968,0,4229.67741935,0,4210.0,0,4173.22580645,0,4233.22580645,0,4121.29032258,0,0,0,?
2018-07-19 09:21:46.001000,4339.35483871,0,4136.77419355,0,4220.32258065,0,4178.70967742,0,4274.83870968,0,4312.90322581,0,4180.96774194,0,4341.93548387,0,4271.93548387,0,4295.48387097,0,4277.41935484,0,4186.77419355,0,4270.64516129,0,4181.29032258,0,0,0,?
2018-07-19 09:21:46.002000,4267.41935484,0,4032.58064516,0,3962.90322581,0,4154.19354839,0,4044.83870968,0,4073.87096774,0,4128.38709677,0,4037.41935484,0,4042.90322581,0,4003.22580645,0,4016.77419355,0,4157.09677419,0,3958.06451613,0,4115.80645161,0,0,0,?
2018-07-19 09:21:46.016000,4339.35483871,0,4185.48387097,0,4042.25806452,0,4169.67741935,0,4067.41935484,0,4082.90322581,0,4200.96774194,0,4002.25806452,0,4038.70967742,0,4014.83870968,0,3970.64516129,0,4174.51612903,0,4046.77419355,0,4185.48387097,0,0,0,?
2018-07-19 09:21:46.019000,4299.35483871,0,4200.96774194,0,4117.09677419,0,4160.64516129,0,4146.12903226,0,4160.96774194,0,4134.51612903,0,4107.74193548,0,4102.90322581,0,4074.83870968,0,4118.70967742,0,4190.0,0,4178.38709677,0,4143.87096774,0,0,0,?
2018-07-19 09:21:46.032000,4300.32258065,0,4127.09677419,0,4197.74193548,0,4157.09677419,0,4240.32258065,0,4219.35483871,0,4131.29032258,0,4220.96774194,0,4156.77419355,0,4217.74193548,0,4236.4516129,0,4192.90322581,0,4229.03225806,0,4147.74193548,0,0,0,?
2018-07-19 09:21:46.035000,4335.80645161,0,4135.16129032,0,4226.4516129,0,4131.93548387,0,4251.93548387,0,4273.5483871,0,4185.48387097,0,4271.61290323,0,4202.90322581,0,4314.51612903,0,4295.48387097,0,4194.51612903,0,4216.77419355,0,4194.19354839,0,0,0,?
2018-07-19 09:21:46.048000,4256.4516129,0,4110.32258065,0,4032.58064516,0,4133.87096774,0,4000.32258065,0,3936.4516129,0,4131.29032258,0,3994.51612903,0,3978.70967742,0,4110.0,0,4036.77419355,0,4140.32258065,0,4012.25806452,0,4133.5483871,0,0,0,?
2018-07-19 09:21:46.052000,4281.61290323,0,4241.29032258,0,4155.48387097,0,4157.74193548,0,4051.61290323,0,4026.12903226,0,4172.90322581,0,4058.70967742,0,4058.38709677,0,4133.5483871,0,4133.5483871,0,4172.25806452,0,4087.74193548,0,4160.96774194,0,0,0,?
2018-07-19 09:21:46.064000,4295.16129032,0,4276.12903226,0,4224.83870968,0,4176.12903226,0,4185.48387097,0,4172.90322581,0,4193.5483871,0,4124.51612903,0,4100.32258065,0,4162.25806452,0,4188.06451613,0,4171.29032258,0,4141.29032258,0,4164.83870968,0,0,0,?
2018-07-19 09:21:46.065000,4304.83870968,0,4105.16129032,0,4186.12903226,0,4149.35483871,0,4242.58064516,0,4166.4516129,0,4144.51612903,0,4146.77419355,0,4098.38709677,0,4181.93548387,0,4151.93548387,0,4191.61290323,0,4135.48387097,0,4173.87096774,0,0,0,?
2018-07-19 09:21:46.080000,4304.83870968,0,4160.96774194,0,4231.29032258,0,4159.35483871,0,4229.03225806,0,4209.35483871,0,4182.25806452,0,4215.80645161,0,4240.32258065,0,4219.67741935,0,4220.32258065,0,4198.06451613,0,4273.22580645,0,4186.77419355,0,0,0,?
2018-07-19 09:21:46.084000,4229.35483871,0,4082.25806452,0,3989.03225806,0,4127.41935484,0,4055.48387097,0,4025.16129032,0,4129.03225806,0,4045.80645161,0,4075.48387097,0,3945.16129032,0,4009.35483871,0,4145.80645161,0,4023.87096774,0,4119.67741935,0,0,0,?
2018-07-19 09:21:46.095000,4287.09677419,0,4186.12903226,0,4085.48387097,0,4147.09677419,0,4119.35483871,0,4114.83870968,0,4153.5483871,0,4074.83870968,0,4120.96774194,0,4038.70967742,0,4022.25806452,0,4161.61290323,0,4033.22580645,0,4166.77419355,0,0,0,?
2018-07-19 09:21:46.097000,4291.29032258,0,4228.38709677,0,4255.80645161,0,4164.51612903,0,4231.61290323,0,4237.41935484,0,4204.83870968,0,4200.64516129,0,4240.96774194,0,4183.87096774,0,4129.35483871,0,4185.16129032,0,4103.22580645,0,4168.06451613,0,0,0,?
2018-07-19 09:21:46.111000,4288.70967742,0,4162.25806452,0,4235.80645161,0,4156.4516129,0,4199.03225806,0,4186.4516129,0,4137.41935484,0,4178.38709677,0,4183.22580645,0,4133.87096774,0,4116.12903226,0,4197.74193548,0,4101.93548387,0,4173.22580645,0,0,0,?
2018-07-19 09:21:46.113000,4302.58064516,0,4200.64516129,0,4161.29032258,0,4129.67741935,0,4237.41935484,0,4201.61290323,0,4184.83870968,0,4165.48387097,0,4204.83870968,0,4173.22580645,0,4182.58064516,0,4203.5483871,0,4200.0,0,4192.25806452,0,0,0,?
2018-07-19 09:21:46.127000,4226.4516129,0,4076.12903226,0,4009.35483871,0,4130.64516129,0,4048.70967742,0,3995.16129032,0,4129.03225806,0,4049.03225806,0,4042.25806452,0,4033.5483871,0,4057.41935484,0,4146.4516129,0,4128.38709677,0,4126.4516129,0,0,0,?
2018-07-19 09:21:46.129000,4242.25806452,0,4185.16129032,0,4174.19354839,0,4142.90322581,0,4168.38709677,0,4092.25806452,0,4141.61290323,0,4092.90322581,0,4066.77419355,0,4183.87096774,0,4181.61290323,0,4199.03225806,0,4138.70967742,0,4150.64516129,0,0,0,?
2018-07-19 09:21:46.143000,4339.03225806,0,4266.4516129,0,4232.25806452,0,4130.32258065,0,4247.74193548,0,4202.25806452,0,4174.19354839,0,4188.06451613,0,4143.87096774,0,4228.06451613,0,4238.70967742,0,4191.29032258,0,4190.64516129,0,4190.96774194,0,0,0,?
2018-07-19 09:21:46.146000,4260.96774194,0,4144.51612903,0,4079.35483871,0,4161.29032258,0,4155.48387097,0,4127.74193548,0,4171.29032258,0,4057.74193548,0,4007.41935484,0,4070.0,0,4083.5483871,0,4196.12903226,0,4035.80645161,0,4164.83870968,0,0,0,?
2018-07-19 09:21:46.158000,4328.06451613,0,4167.41935484,0,4103.5483871,0,4175.48387097,0,4142.58064516,0,4147.41935484,0,4190.32258065,0,4116.12903226,0,4131.29032258,0,4121.61290323,0,4127.09677419,0,4202.90322581,0,4178.06451613,0,4188.06451613,0,0,0,?
2018-07-19 09:21:46.162000,4243.5483871,0,4076.77419355,0,4079.35483871,0,4142.90322581,0,4008.38709677,0,4040.64516129,0,4104.19354839,0,4109.67741935,0,4137.41935484,0,4076.12903226,0,4106.77419355,0,4151.61290323,0,4113.5483871,0,4100.64516129,0,0,0,?
2018-07-19 09:21:46.175000,4268.06451613,0,4176.12903226,0,4238.38709677,0,4150.0,0,4168.70967742,0,4177.09677419,0,4164.51612903,0,4223.22580645,0,4237.41935484,0,4207.41935484,0,4240.64516129,0,4195.80645161,0,4162.58064516,0,4125.16129032,0,0,0,?
2018-07-19 09:21:46.176000,4313.87096774,0,4255.16129032,0,4305.48387097,0,4175.48387097,0,4249.67741935,0,4275.48387097,0,4174.51612903,0,4275.48387097,0,4246.4516129,0,4278.06451613,0,4284.83870968,0,4197.74193548,0,4194.19354839,0,4173.87096774,0,0,0,?
2018-07-19 09:21:46.190000,4235.48387097,0,4113.87096774,0,4072.58064516,0,4157.09677419,0,4101.29032258,0,4080.64516129,0,4130.64516129,0,4075.16129032,0,4050.32258065,0,4037.41935484,0,4036.12903226,0,4192.58064516,0,3999.35483871,0,4143.22580645,0,0,0,?
2018-07-19 09:21:46.192000,4292.25806452,0,4172.25806452,0,4095.16129032,0,4136.12903226,0,4085.16129032,0,4097.74193548,0,4203.87096774,0,4085.16129032,0,4073.87096774,0,4077.74193548,0,4037.41935484,0,4220.32258065,0,4088.06451613,0,4196.77419355,0,0,0,?
2018-07-19 09:21:46.207000,4273.87096774,0,4127.41935484,0,4081.93548387,0,4142.58064516,0,4091.29032258,0,4057.41935484,0,4110.64516129,0,4111.61290323,0,4113.87096774,0,4082.90322581,0,4101.93548387,0,4171.61290323,0,4156.12903226,0,4134.19354839,0,0,0,?
2018-07-19 09:21:46.208000,4203.87096774,0,4100.32258065,0,4217.74193548,0,4121.29032258,0,4241.93548387,0,4144.51612903,0,4119.03225806,0,4200.0,0,4212.25806452,0,4243.5483871,0,4219.03225806,0,4165.16129032,0,4211.61290323,0,4130.0,0,0,0,?
2018-07-19 09:21:46.221000,4272.58064516,0,4167.41935484,0,4331.29032258,0,4168.38709677,0,4330.0,0,4313.5483871,0,4205.80645161,0,4321.29032258,0,4300.32258065,0,4336.12903226,0,4292.90322581,0,4177.74193548,0,4302.25806452,0,4200.96774194,0,0,0,?
2018-07-19 09:21:46.226000,4243.87096774,0,4076.12903226,0,4170.96774194,0,4156.4516129,0,4127.74193548,0,4094.51612903,0,4131.93548387,0,4078.38709677,0,4077.74193548,0,4094.83870968,0,4075.48387097,0,4170.64516129,0,4016.12903226,0,4111.93548387,0,0,0,?
2018-07-19 09:21:46.238000,4304.51612903,0,4192.90322581,0,4161.93548387,0,4174.51612903,0,4094.83870968,0,4037.74193548,0,4202.58064516,0,4126.12903226,0,4080.32258065,0,4163.5483871,0,4138.70967742,0,4194.51612903,0,4016.77419355,0,4180.32258065,0,0,0,?
2018-07-19 09:21:46.240000,4256.12903226,0,4167.09677419,0,4132.58064516,0,4158.38709677,0,4097.41935484,0,4102.25806452,0,4143.22580645,0,4154.83870968,0,4146.4516129,0,4168.70967742,0,4137.41935484,0,4179.03225806,0,4097.41935484,0,4140.64516129,0,0,0,?
2018-07-19 09:21:46.252000,4229.35483871,0,4104.51612903,0,4184.83870968,0,4147.09677419,0,4217.09677419,0,4230.64516129,0,4153.87096774,0,4172.90322581,0,4200.96774194,0,4197.41935484,0,4206.4516129,0,4181.29032258,0,4240.0,0,4099.67741935,0,0,0,?
2018-07-19 09:21:46.255000,4289.03225806,0,4160.32258065,0,4240.0,0,4170.0,0,4237.74193548,0,4271.93548387,0,4170.96774194,0,4191.61290323,0,4227.09677419,0,4207.09677419,0,4210.0,0,4194.83870968,0,4235.16129032,0,4206.12903226,0,0,0,?
2018-07-19 09:21:46.268000,4201.29032258,0,4106.12903226,0,4046.77419355,0,4132.90322581,0,4012.90322581,0,3985.16129032,0,4144.51612903,0,3982.90322581,0,3971.29032258,0,3971.93548387,0,3984.19354839,0,4151.29032258,0,4038.70967742,0,4124.19354839,0,0,0,?
2018-07-19 09:21:46.272000,4278.38709677,0,4236.4516129,0,4149.35483871,0,4157.41935484,0,4042.58064516,0,4045.16129032,0,4187.41935484,0,4036.77419355,0,4028.38709677,0,4111.29032258,0,4118.38709677,0,4176.77419355,0,4070.0,0,4146.77419355,0,0,0,?
2018-07-19 09:21:46.283000,4263.87096774,0,4255.80645161,0,4180.0,0,4168.38709677,0,4159.03225806,0,4152.25806452,0,4154.19354839,0,4142.90322581,0,4147.41935484,0,4222.90322581,0,4195.16129032,0,4163.5483871,0,4107.41935484,0,4131.61290323,0,0,0,?
2018-07-19 09:21:46.287000,4248.70967742,0,4111.61290323,0,4193.5483871,0,4156.77419355,0,4218.38709677,0,4218.38709677,0,4131.29032258,0,4200.96774194,0,4188.38709677,0,4177.09677419,0,4212.25806452,0,4205.16129032,0,4122.25806452,0,4120.64516129,0,0,0,?
2018-07-19 09:21:46.300000,4293.5483871,0,4138.38709677,0,4191.61290323,0,4171.61290323,0,4241.61290323,0,4268.38709677,0,4180.64516129,0,4271.93548387,0,4217.74193548,0,4183.22580645,0,4195.16129032,0,4196.12903226,0,4223.87096774,0,4210.96774194,0,0,0,?
2018-07-19 09:21:46.304000,4234.83870968,0,4110.64516129,0,3972.25806452,0,4133.87096774,0,4024.51612903,0,4039.67741935,0,4120.96774194,0,4020.32258065,0,3971.29032258,0,3984.51612903,0,3960.32258065,0,4137.09677419,0,4006.12903226,0,4097.09677419,0,0,0,?
2018-07-19 09:21:46.315000,4245.80645161,0,4226.12903226,0,4106.4516129,0,4153.5483871,0,4137.74193548,0,4128.38709677,0,4156.77419355,0,4034.83870968,0,4019.35483871,0,4022.90322581,0,4010.32258065,0,4170.0,0,4033.5483871,0,4168.38709677,0,0,0,?
2018-07-19 09:21:46.316000,4293.22580645,0,4233.22580645,0,4272.25806452,0,4160.96774194,0,4223.5483871,0,4188.70967742,0,4166.12903226,0,4140.32258065,0,4147.74193548,0,4150.64516129,0,4146.12903226,0,4173.22580645,0,4081.93548387,0,4171.93548387,0,0,0,?
2018-07-19 09:21:46.332000,4260.64516129,0,4130.64516129,0,4173.22580645,0,4152.58064516,0,4198.38709677,0,4195.16129032,0,4156.77419355,0,4184.51612903,0,4168.38709677,0,4217.74193548,0,4176.77419355,0,4193.5483871,0,4091.29032258,0,4134.83870968,0,0,0,?
2018-07-19 09:21:46.336000,4305.80645161,0,4175.80645161,0,4165.80645161,0,4176.4516129,0,4165.16129032,0,4233.5483871,0,4178.06451613,0,4284.19354839,0,4235.80645161,0,4273.22580645,0,4213.5483871,0,4204.83870968,0,4195.48387097,0,4189.03225806,0,0,0,?
2018-07-19 09:21:46.347000,4228.06451613,0,4040.0,0,4021.93548387,0,4123.5483871,0,3945.48387097,0,4025.80645161,0,4136.77419355,0,4110.64516129,0,4063.5483871,0,4047.41935484,0,4041.93548387,0,4152.25806452,0,4107.41935484,0,4127.41935484,0,0,0,?
2018-07-19 09:21:46.350000,4250.96774194,0,4184.19354839,0,4126.77419355,0,4136.4516129,0,4039.35483871,0,4048.38709677,0,4141.29032258,0,4104.83870968,0,4113.87096774,0,4089.35483871,0,4065.16129032,0,4161.61290323,0,4120.64516129,0,4148.06451613,0,0,0,?
2018-07-19 09:21:46.363000,4280.32258065,0,4248.70967742,0,4214.51612903,0,4174.51612903,0,4186.12903226,0,4177.74193548,0,4207.09677419,0,4166.77419355,0,4165.48387097,0,4242.90322581,0,4190.0,0,4184.19354839,0,4138.70967742,0,4166.12903226,0,0,0,?
2018-07-19 09:21:46.366000,4244.83870968,0,4140.64516129,0,4129.35483871,0,4167.74193548,0,4113.87096774,0,4158.70967742,0,4156.77419355,0,4113.5483871,0,4072.58064516,0,4130.96774194,0,4075.48387097,0,4197.74193548,0,4044.19354839,0,4174.19354839,0,0,0,?
2018-07-19 09:21:46.379000,4296.4516129,0,4207.09677419,0,4134.83870968,0,4179.03225806,0,4120.32258065,0,4164.83870968,0,4193.22580645,0,4176.77419355,0,4142.58064516,0,4135.80645161,0,4096.77419355,0,4205.16129032,0,4170.32258065,0,4182.90322581,0,0,0,?
2018-07-19 09:21:46.380000,4208.38709677,0,4075.48387097,0,4026.4516129,0,4129.03225806,0,4017.09677419,0,4048.06451613,0,4119.03225806,0,4048.70967742,0,4110.64516129,0,4020.32258065,0,4073.87096774,0,4148.06451613,0,4143.5483871,0,4120.64516129,0,0,0,?
2018-07-19 09:21:46.395000,4210.64516129,0,4167.74193548,0,4169.67741935,0,4143.5483871,0,4177.74193548,0,4165.16129032,0,4131.29032258,0,4138.70967742,0,4180.96774194,0,4140.96774194,0,4166.12903226,0,4199.35483871,0,4174.83870968,0,4135.80645161,0,0,0,?
2018-07-19 09:21:46.399000,4307.41935484,0,4225.80645161,0,4280.96774194,0,4130.64516129,0,4271.29032258,0,4269.67741935,0,4178.38709677,0,4241.93548387,0,4220.96774194,0,4235.80645161,0,4263.22580645,0,4193.5483871,0,4204.83870968,0,4164.51612903,0,0,0,?
2018-07-19 09:21:46.410000,4232.58064516,0,4134.51612903,0,4117.09677419,0,4162.58064516,0,4098.70967742,0,4072.58064516,0,4177.74193548,0,4141.29032258,0,4072.90322581,0,4096.77419355,0,4069.35483871,0,4203.22580645,0,4009.67741935,0,4136.4516129,0,0,0,?
2018-07-19 09:21:46.413000,4302.25806452,0,4205.80645161,0,4145.48387097,0,4129.03225806,0,4080.64516129,0,4102.58064516,0,4198.38709677,0,4124.51612903,0,4145.16129032,0,4097.74193548,0,4122.58064516,0,4219.35483871,0,4128.38709677,0,4179.67741935,0,0,0,?
2018-07-19 09:21:46.426000,4212.58064516,0,4101.29032258,0,4098.06451613,0,4134.83870968,0,4075.80645161,0,4039.35483871,0,4110.0,0,4005.80645161,0,4056.12903226,0,4046.77419355,0,4050.64516129,0,4158.38709677,0,4155.80645161,0,4100.96774194,0,0,0,?
2018-07-19 09:21:46.431000,4232.90322581,0,4113.22580645,0,4221.29032258,0,4138.06451613,0,4230.64516129,0,4147.09677419,0,4174.51612903,0,4104.51612903,0,4139.03225806,0,4175.80645161,0,4203.22580645,0,4195.48387097,0,4226.12903226,0,4110.32258065,0,0,0,?
2018-07-19 09:21:46.442000,4258.38709677,0,4200.32258065,0,4289.03225806,0,4135.16129032,0,4312.90322581,0,4275.16129032,0,4194.83870968,0,4289.35483871,0,4258.06451613,0,4304.19354839,0,4264.51612903,0,4213.22580645,0,4305.80645161,0,4171.93548387,0,0,0,?
2018-07-19 09:21:46.443000,4214.51612903,0,4089.67741935,0,4099.03225806,0,4162.58064516,0,4064.83870968,0,4077.09677419,0,4159.35483871,0,4133.22580645,0,4132.90322581,0,4105.80645161,0,4064.83870968,0,4188.38709677,0,4021.61290323,0,4131.61290323,0,0,0,?
2018-07-19 09:21:46.458000,4278.06451613,0,4194.83870968,0,4102.25806452,0,4170.96774194,0,4049.67741935,0,4054.83870968,0,4180.0,0,4111.29032258,0,4095.48387097,0,4039.35483871,0,4046.4516129,0,4202.90322581,0,4067.41935484,0,4172.25806452,0,0,0,?
2018-07-19 09:21:46.459000,4232.90322581,0,4120.64516129,0,4115.80645161,0,4140.96774194,0,4075.80645161,0,4082.90322581,0,4139.03225806,0,4064.51612903,0,4059.67741935,0,4057.41935484,0,4110.32258065,0,4184.19354839,0,4169.35483871,0,4139.03225806,0,0,0,?
2018-07-19 09:21:46.473000,4210.96774194,0,4080.64516129,0,4171.93548387,0,4142.58064516,0,4274.83870968,0,4264.19354839,0,4153.22580645,0,4215.80645161,0,4201.93548387,0,4250.64516129,0,4265.16129032,0,4195.80645161,0,4226.12903226,0,4104.83870968,0,0,0,?
2018-07-19 09:21:46.479000,4281.61290323,0,4202.25806452,0,4266.4516129,0,4130.64516129,0,4269.35483871,0,4257.74193548,0,4168.70967742,0,4276.12903226,0,4270.64516129,0,4337.09677419,0,4334.51612903,0,4195.80645161,0,4254.19354839,0,4172.58064516,0,0,0,?
2018-07-19 09:21:46.491000,4231.93548387,0,4123.5483871,0,4064.83870968,0,4155.16129032,0,3947.41935484,0,3987.41935484,0,4146.77419355,0,4044.19354839,0,4009.03225806,0,4080.32258065,0,4062.58064516,0,4174.51612903,0,4024.83870968,0,4128.70967742,0,0,0,?
2018-07-19 09:21:46.492000,4274.83870968,0,4210.32258065,0,4107.41935484,0,4171.29032258,0,4032.90322581,0,4055.16129032,0,4191.29032258,0,4052.90322581,0,4060.0,0,4040.96774194,0,4076.77419355,0,4210.96774194,0,4077.09677419,0,4172.90322581,0,0,0,?
2018-07-19 09:21:46.505000,4245.80645161,0,4174.19354839,0,4107.09677419,0,4156.4516129,0,4102.90322581,0,4136.77419355,0,4129.67741935,0,4106.4516129,0,4110.64516129,0,4104.51612903,0,4112.58064516,0,4208.38709677,0,4074.19354839,0,4150.96774194,0,0,0,?
2018-07-19 09:21:46.507000,4223.87096774,0,4105.16129032,0,4233.5483871,0,4148.38709677,0,4236.4516129,0,4198.70967742,0,4156.77419355,0,4171.29032258,0,4190.96774194,0,4173.87096774,0,4100.32258065,0,4192.58064516,0,4115.16129032,0,4133.22580645,0,0,0,?
2018-07-19 09:21:46.521000,4276.77419355,0,4132.25806452,0,4323.5483871,0,4170.96774194,0,4295.48387097,0,4278.70967742,0,4164.83870968,0,4261.29032258,0,4268.70967742,0,4237.09677419,0,4189.35483871,0,4197.09677419,0,4195.80645161,0,4175.48387097,0,0,0,?
2018-07-19 09:21:46.525000,4194.83870968,0,4093.5483871,0,4080.64516129,0,4135.80645161,0,4065.48387097,0,4048.38709677,0,4100.64516129,0,4002.90322581,0,3998.38709677,0,3982.25806452,0,3975.80645161,0,4163.87096774,0,4003.22580645,0,4096.77419355,0,0,0,?
2018-07-19 09:21:46.537000,4273.87096774,0,4215.16129032,0,4066.77419355,0,4165.48387097,0,4138.06451613,0,4051.93548387,0,4207.74193548,0,4014.51612903,0,4020.32258065,0,4063.87096774,0,4047.41935484,0,4195.16129032,0,4073.22580645,0,4188.70967742,0,0,0,?
2018-07-19 09:21:46.539000,4274.19354839,0,4213.22580645,0,4150.32258065,0,4172.25806452,0,4180.32258065,0,4079.67741935,0,4167.09677419,0,4122.25806452,0,4143.5483871,0,4165.48387097,0,4086.77419355,0,4167.09677419,0,4122.58064516,0,4185.80645161,0,0,0,?
