5.747525221471558865e+00,5.742780348919185762e+00,5.753851718208053967e+00,5.757014966576304182e+00,5.747525221471558865e+00,5.752270094023931968e+00,5.758596590760427070e+00,5.752270094023931968e+00,6.176145375369222812e+00,6.231502221813573605e+00,6.063850058296406331e+00,6.046452192271042136e+00,6.063850058296406331e+00
2.720885272001476451e+01,2.716773868012509752e+01,2.711341714237584455e+01,2.717087736180065605e+01,2.725788306972261665e+01,2.730374198216465942e+01,2.717825554502737617e+01,2.731639497563764962e+01,2.881135270424194772e+01,2.906958911717732263e+01,2.828750169514451684e+01,2.820634167965055639e+01,2.828750169514451684e+01
6.515097929509265384e+01,6.495992901218897941e+01,6.485082223209285246e+01,6.488693022972623226e+01,6.539868246533060869e+01,6.545686812787029396e+01,6.511933115553080142e+01,6.554910770155069599e+01,6.777700925165041212e+01,6.846949986850566461e+01,6.696151055348639147e+01,6.683289349226691911e+01,6.691406182796266933e+01
1.109967437858439467e+02,1.105783882713435560e+02,1.106044256826419030e+02,1.104586977019654626e+02,1.115393386666639088e+02,1.114526028745693935e+02,1.112016762374899912e+02,1.117079860360209693e+02,1.136777407727489901e+02,1.149081454315877835e+02,1.133289822723867815e+02,1.131951145800295819e+02,1.130111577003534649e+02
1.544131771101967843e+02,1.537399165248456256e+02,1.540485167057395017e+02,1.540894361678718099e+02,1.550928762845248627e+02,1.548548914479747225e+02,1.551194326520862603e+02,1.552587439439906802e+02,1.564874978941437860e+02,1.580582437920761834e+02,1.571562119176625174e+02,1.569534632031696617e+02,1.564322933864615095e+02
1.875618274320852663e+02,1.867405159383853004e+02,1.875144020064969936e+02,1.883637269774655181e+02,1.882975726883013294e+02,1.880561424309039182e+02,1.892949359019418694e+02,1.883549209828590847e+02,1.889004415462087536e+02,1.904372167091432289e+02,1.906745031518873930e+02,1.903676595184537348e+02,1.898047630835943949e+02
2.012015788980903039e+02,2.008576252225929579e+02,2.011155780769407784e+02,2.026115669343913055e+02,2.019583126257484196e+02,2.017587647063724603e+02,2.033138231547418684e+02,2.014185268620320528e+02,2.015346059051372833e+02,2.024642951574470260e+02,2.036088279746827538e+02,2.032384908654120750e+02,2.026941225124579944e+02
1.761758322675428303e+02,1.756446254614262159e+02,1.722100704317467432e+02,1.731884681764762774e+02,1.743365503786918111e+02,1.745560749360610089e+02,1.736513982001457634e+02,1.729143873091645389e+02,1.742721026256338348e+02,1.730149488483522759e+02,1.730544365823210455e+02,1.726323736098538859e+02,1.721579514252103991e+02
9.633520557328621692e+01,9.163638060747071279e+01,8.150628927842402049e+01,7.930116618248131033e+01,8.501987575432094957e+01,8.616612297594251402e+01,8.007347965283697988e+01,8.247294011136449399e+01,9.043390805960937939e+01,8.285035221768681879e+01,7.898477612012648308e+01,7.857109422667497256e+01,7.943262171328343868e+01
-3.127240440814119182e+01,-4.467015544970535501e+01,-6.226136071844839392e+01,-7.211022546517698117e+01,-5.882906556758508287e+01,-5.739059325642607945e+01,-6.954866478644960637e+01,-6.367277653878433341e+01,-4.225107889329024147e+01,-6.153678231600369486e+01,-7.079049698012372005e+01,-7.102066249535187126e+01,-6.671336461814178165e+01
-1.828790151179285601e+02,-2.068469433357568619e+02,-2.311837429752108903e+02,-2.526927138629799288e+02,-2.290473308467698246e+02,-2.284742246858345709e+02,-2.464587359797802719e+02,-2.372439562983507244e+02,-1.989549552156178436e+02,-2.324649278812910609e+02,-2.475204360001556836e+02,-2.476532833850555164e+02,-2.383215776982351883e+02
-3.350122042671299027e+02,-3.691477809072123932e+02,-3.985439477620958542e+02,-4.330774434894083811e+02,-3.984118121692526984e+02,-3.989331856505730798e+02,-4.218777070248502810e+02,-4.096217124484804799e+02,-3.552597627468745713e+02,-4.018504541987803691e+02,-4.224581440848657508e+02,-4.228345549988056291e+02,-4.081447007209497428e+02
-4.670168289713167269e+02,-5.092599014160564366e+02,-5.409234964368673673e+02,-5.871336601550691512e+02,-5.433211959031094693e+02,-5.446799445110959823e+02,-5.708079803735358837e+02,-5.563998609518793046e+02,-4.898152911384167965e+02,-5.462261568287455020e+02,-5.706964937654546475e+02,-5.712832864218536315e+02,-5.524346289890769413e+02
-5.602212890532806568e+02,-6.066650809315406150e+02,-6.372218875288248228e+02,-6.915164143083352428e+02,-6.420116402551999499e+02,-6.442245929445133470e+02,-6.709882510248199878e+02,-6.557928518660070267e+02,-5.834191629795426479e+02,-6.444504216979423745e+02,-6.701883079442744702e+02,-6.707389842518550722e+02,-6.495701277872539094e+02
-6.017023576903856110e+02,-6.471347919399267994e+02,-6.733026215354140049e+02,-7.303739417127342222e+02,-6.798466519701441939e+02,-6.828165780674660255e+02,-7.074468398467924999e+02,-6.930703996968471756e+02,-6.226554591005087786e+02,-6.817838861977669467e+02,-7.061223230732165348e+02,-7.066595972266635499e+02,-6.849410986537291137e+02
-5.856428433407136254e+02,-6.247006184741718471e+02,-6.434813733266275904e+02,-6.970785734369032980e+02,-6.511390078172154290e+02,-6.543479061711977920e+02,-6.740915313746822903e+02,-6.623253101928225988e+02,-6.018730783923446097e+02,-6.524474721682129257e+02,-6.726889249819832912e+02,-6.732069969910653526e+02,-6.530580958486134477e+02
-5.130194895337385788e+02,-5.407713830884626987e+02,-5.495486538934031842e+02,-5.934395269378184139e+02,-5.576115630273350234e+02,-5.607271949773401047e+02,-5.730456442601827121e+02,-5.655415566977867456e+02,-5.226176546967834611e+02,-5.583343635916585299e+02,-5.722442037129717392e+02,-5.723017331332810045e+02,-5.560793158093758848e+02
-3.909745048245025600e+02,-4.033302945845975955e+02,-4.002467061675666855e+02,-4.291209426236359832e+02,-4.079757513779384226e+02,-4.108842892268993978e+02,-4.137949370403267153e+02,-4.116723600970003645e+02,-3.923311792349923621e+02,-4.082225707961146099e+02,-4.140723891378633539e+02,-4.131588410204897173e+02,-4.031346760557877928e+02
-2.311925992710511366e+02,-2.255582298224755107e+02,-2.099595638812413938e+02,-2.199676861949733109e+02,-2.165031814492506044e+02,-2.190029243764693092e+02,-2.113034587852542074e+02,-2.151626519617957740e+02,-2.231709997805440082e+02,-2.165795084757760662e+02,-2.129072106458333451e+02,-2.110394836098045346e+02,-2.090574419420344725e+02
-4.853217941120940537e+01,-2.391976279023154817e+01,3.380108934904412443e+00,1.434216087786136384e+01,-1.133214036201128039e+00,-2.838691042332611048e+00,1.555172191128933079e+01,5.679653378117437867e+00,-3.094243628701439164e+01,-1.427239670456706300e+00,1.253650925822657314e+01,1.478427924480125277e+01,7.944507915347811533e+00
1.405342160956941484e+02,1.834318123116588026e+02,2.204562598084530975e+02,2.525713675324730332e+02,2.183094130275669329e+02,2.180662675715897763e+02,2.458020613491623863e+02,2.307540301737495838e+02,1.668438526747262358e+02,2.176901867900320724e+02,2.418342073801276513e+02,2.437326788618394460e+02,2.284064309686341687e+02
