2.767054492512477637e+01,2.764770149180952430e+01,2.770100283621177439e+01,2.771623179175528406e+01,2.767054492512477637e+01,2.769338835844003199e+01,2.772384626952702646e+01,2.769338835844003199e+01,2.973406840126927975e+01,3.000057512328057996e+01,2.919344047947498311e+01,2.910968122398573144e+01,2.919344047947498311e+01
1.131195019865760116e+02,1.129363202075196568e+02,1.126403689703347624e+02,1.129071652340356309e+02,1.133555507975002854e+02,1.135615760098718852e+02,1.129377679159673704e+02,1.136224918320458812e+02,1.195015948693772998e+02,1.205726887369894627e+02,1.173288044522214193e+02,1.169921749509719291e+02,1.173288044522214193e+02
2.119437118706537433e+02,2.111659035473189192e+02,2.107766049658398799e+02,2.107623428908339633e+02,2.129837687437997147e+02,2.131071662912982561e+02,2.118535494849445229e+02,2.135118917799591713e+02,2.183275074104589635e+02,2.206936202882423004e+02,2.163646152910596356e+02,2.160495661354806316e+02,2.161361809579071291e+02
2.414881578593353595e+02,2.401982044859868495e+02,2.408065473555977576e+02,2.398165591212822960e+02,2.431842033301124957e+02,2.424415268916383752e+02,2.426462891209385191e+02,2.433465366829034053e+02,2.407655154092709608e+02,2.436774397036967628e+02,2.433633890079919695e+02,2.433885909673480796e+02,2.419808254059619514e+02
1.608312171461078890e+02,1.595255761088830866e+02,1.613442123930956029e+02,1.617940975293594761e+02,1.615995935557748737e+02,1.604765643715725787e+02,1.637390216473594649e+02,1.613316771787893913e+02,1.521120615917924397e+02,1.533742677918056927e+02,1.596805337652936032e+02,1.596332545980539237e+02,1.573248857075021476e+02
-2.221828821452909608e+00,-2.538481805943035852e+00,3.370215684527693156e-01,4.684218922679114883e+00,-2.804578171461045599e+00,-3.051648781188383452e+00,3.379608723721247543e+00,-3.777309760699687047e+00,-1.369412299467029470e+01,-1.585966804430684363e+01,-5.085005977910732611e+00,-5.357767923809774402e+00,-5.998336354967037209e+00
-1.982874286053134369e+02,-1.947940217978060957e+02,-1.969864417128711693e+02,-1.922202846283039150e+02,-1.997399233702305423e+02,-1.990215232090479276e+02,-1.959675294940443564e+02,-2.031771543285852601e+02,-2.080375547889406107e+02,-2.144711215201657808e+02,-2.060247626283417617e+02,-2.061932133425575273e+02,-2.050591767246833399e+02
-4.234966989655116549e+02,-4.218449947134072318e+02,-4.422215544993496792e+02,-4.446094175531101769e+02,-4.374997644275242692e+02,-4.345524779200583225e+02,-4.485852631229096232e+02,-4.427620093880525474e+02,-4.334443176080910689e+02,-4.478412196692713678e+02,-4.544485175785140996e+02,-4.544591528681633008e+02,-4.522578169474791707e+02
-6.494212092664430429e+02,-6.691148483144150987e+02,-7.094351309419675999e+02,-7.289696950424689703e+02,-7.002529172852665624e+02,-6.943995992039457406e+02,-7.286920188686476649e+02,-7.059542661854181915e+02,-6.635618569913165175e+02,-6.978184889176462775e+02,-7.267280534757162513e+02,-7.263873082787811200e+02,-7.182631748934123834e+02
-7.462821460308103951e+02,-7.961518930186728085e+02,-8.391717038257082777e+02,-8.851074729138448447e+02,-8.370745779516330458e+02,-8.344541837244410090e+02,-8.744124322835148178e+02,-8.465569339800240414e+02,-7.629218961046285585e+02,-8.241298441211988575e+02,-8.654563768335526674e+02,-8.642206016078829407e+02,-8.448424000024564293e+02
