1.029474672116760416e+02,1.028624788744897671e+02,1.030607849945910317e+02,1.031174438860485623e+02,1.029474672116760416e+02,1.030324555488623020e+02,1.031457733317772920e+02,1.030324555488623020e+02,1.106247470041683130e+02,1.116162776046747496e+02,1.086133563574268521e+02,1.083017324544106117e+02,1.086133563574268521e+02
2.444158836425563379e+02,2.438800228636919485e+02,2.424390673368104956e+02,2.433345673248998082e+02,2.452940964601477276e+02,2.459149455761983631e+02,2.433998698016062008e+02,2.461415811420283148e+02,2.550021639520838903e+02,2.572877506368093350e+02,2.503656881059268926e+02,2.496473608621561766e+02,2.503656881059268926e+02
8.159667289273480151e+01,7.985905502302624370e+01,8.032551358752286319e+01,7.857913033311000106e+01,8.396100301937951826e+01,8.311824263778946431e+01,8.244775024752425452e+01,8.423558081174479639e+01,6.572387998480417082e+01,6.783553483551601460e+01,7.199497935344433586e+01,7.292585948852475042e+01,7.114509598158169013e+01
-2.857128221376260626e+02,-2.857371091763488380e+02,-2.809361047067011441e+02,-2.843300428594578193e+02,-2.859120494406284934e+02,-2.892653674317062382e+02,-2.807144563000061908e+02,-2.884473997559312011e+02,-3.176983151716182761e+02,-3.203503720893887703e+02,-2.987659218134674575e+02,-2.971666604474022506e+02,-3.024530923041146480e+02
-3.717797795701268342e+02,-3.695476827344880348e+02,-3.679930484350126108e+02,-3.589587702954487440e+02,-3.782697326820189687e+02,-3.768268963567418268e+02,-3.690752584252327324e+02,-3.789670932419737710e+02,-3.700758652881191892e+02,-3.783641893582012017e+02,-3.683359216472365461e+02,-3.702047167138272812e+02,-3.684027674974842057e+02
-7.510716725299323571e+01,-7.173400936078130030e+01,-7.413490333849692604e+01,-6.128162931493750420e+01,-7.707856997050330961e+01,-7.067226560741903540e+01,-7.278681865370592163e+01,-7.673205457693268272e+01,-3.856421964787364232e+01,-4.386804123847308290e+01,-6.116048437295636120e+01,-6.309895979789868647e+01,-5.115193132993231018e+01
1.415200528279591481e+02,1.507933857559006299e+02,1.280258087972546264e+02,1.137560283322492722e+02,1.469432608250282328e+02,1.472717909906127716e+02,1.207922668524241487e+02,1.405258264399495829e+02,1.579457779688990513e+02,1.585287584380667738e+02,1.290636222653960772e+02,1.309264578734183146e+02,1.317019277679914637e+02
-1.208284871452413682e+02,-1.410385492705572688e+02,-1.926377605199259051e+02,-2.286975634671658781e+02,-1.626024205140760444e+02,-1.616582391972283403e+02,-2.135313590950900391e+02,-1.631937692100525510e+02,-1.556742924795064482e+02,-1.690029642775668037e+02,-2.047137331214347569e+02,-2.029925849623465979e+02,-2.127083493881436596e+02
-3.812885598532378140e+02,-4.616878730994206990e+02,-4.717848535370112586e+02,-5.069130968357554821e+02,-4.884706845383254858e+02,-4.849527141381067850e+02,-4.940569467197622657e+02,-4.825457058017374834e+02,-4.228936483751607511e+02,-4.775786346990952325e+02,-4.911512852958992426e+02,-4.911117436464994626e+02,-4.746652163439079004e+02
3.378998698448653215e+01,-8.326682378706365739e+00,6.575526252990704279e+01,3.961768928421457758e+01,4.444270111825431968e+00,-1.527675462141328921e+01,5.371854666224234620e+01,-1.009027148789604666e+01,4.387831763405014840e+01,-2.241868090995893681e+00,4.343775738368520933e+01,4.454592589902910049e+01,7.718918402492155906e+01
6.428852960351679258e+02,7.285746405781732165e+02,7.992461980364809051e+02,8.156825955414278724e+02,7.831963931243014940e+02,7.588080018094091201e+02,8.219521089357507435e+02,7.695474102788192567e+02,6.894527889906975133e+02,7.513633863072800523e+02,8.094527706266799214e+02,8.055410784158802926e+02,8.009081958189618717e+02
5.290891660072613831e+02,6.434034550747298908e+02,6.338089105830872541e+02,7.078250641072473854e+02,6.810434314860838185e+02,7.014601406081749246e+02,6.888675794626287825e+02,7.085969598116251973e+02,5.561348463251556495e+02,6.812389212523171409e+02,6.867455338498986066e+02,6.784867869415444375e+02,6.315060380282719734e+02
-1.012606624510853948e+02,-8.557068613317103711e+01,-1.349104231637016937e+02,-6.692059536112969909e+01,-9.586014894919742346e+01,-5.535868514574750066e+01,-1.018418754210842962e+02,-5.940076501519200747e+01,-1.123462134808872150e+02,-7.181949452223003050e+01,-9.558318100087623748e+01,-9.035818187322806239e+01,-1.331253220074387968e+02
-4.038481701698299275e+02,-4.606446268422010348e+02,-4.863873090137564077e+02,-4.845862290461977295e+02,-4.866643806275565112e+02,-4.861648619305990451e+02,-5.035829821740018133e+02,-4.938430424740549824e+02,-4.251556268447372986e+02,-4.849190199836090187e+02,-4.998959578271595774e+02,-4.860266668464703912e+02,-4.788187548735593282e+02
-2.163857900925895308e+02,-2.566298574519938143e+02,-2.550456112850057764e+02,-3.004179527184289782e+02,-2.721742870267929675e+02,-3.006527669562008214e+02,-2.910237678467620981e+02,-3.059483818138289166e+02,-2.199979857876388678e+02,-2.826554269603102512e+02,-2.920232504930722257e+02,-2.936309761315240507e+02,-2.476009039408000376e+02
2.987567937071956692e+01,2.383041433714309676e+01,3.276936324150304358e+01,-4.569182436691505700e+00,1.668803859235711684e+01,7.508651956422284002e+00,1.685445256520512203e+01,5.128287043852935767e+00,3.320631967026201892e+01,1.850597755186521454e+01,1.267980894827491056e+01,1.640290820996511911e+00,2.626708859172131838e+01
8.388431162737684588e+01,8.751873357979491175e+01,9.953626618714500296e+01,9.135755054964963051e+01,9.125995216415526556e+01,9.805927117039115615e+01,1.021776191794939450e+02,1.020000281608731711e+02,7.926070483045140236e+01,9.749412389684337654e+01,9.767984067009075488e+01,1.014514101671286426e+02,8.438431815742254116e+01
4.478704831191551250e+01,5.131346466492615832e+01,6.353217648526728567e+01,6.958209844353785911e+01,6.399979331229229729e+01,6.414706090992459053e+01,6.886988513369902876e+01,7.447316068318724547e+01,4.663469168782415863e+01,6.228047183568523337e+01,7.232148766590680111e+01,8.314953271684984770e+01,5.680828349232447749e+01
3.992742870926338128e+01,4.973785490619543737e+01,5.036474136370051724e+01,5.865858102999348489e+01,5.991652160723864995e+01,5.838767524603363768e+01,6.223344031472220195e+01,6.456033492774650995e+01,5.374851508745057060e+01,5.097169836752374295e+01,7.036174651139054959e+01,6.235542792932724865e+01,5.543914779789312774e+01
4.140137160803330119e+01,5.201145700399011673e+01,3.672509552943924405e+01,4.738821297384598097e+01,4.806713960263769536e+01,5.657673134140446791e+01,5.083604349844918602e+01,4.979001982277856087e+01,4.680026945792165805e+01,4.353969872562495880e+01,5.321151340743452351e+01,3.173521914733402127e+01,4.672079983243486367e+01
2.866044844176371953e-01,3.820054060692868347e+00,-9.855227860192584899e+00,-4.857495507590385841e-01,-1.260601791406999439e+01,1.720417636524530280e+00,-1.535572683546331518e+01,-1.030097385270173049e+01,-1.130066923457599160e+01,-3.804336869562803258e+00,-1.312498728038028162e+01,-1.864723717101585976e+01,-1.861217034392268488e+00
