0,169776279;0,15279936;0,061495387;0,180553986;0,186321813;0,162929905
0,204179722;0,162561641;0,043605763;0,294263352;0,268514552;0,212397108
0,182988981;0,182845722;0,050948618;0,32557869;0,255351459;0,19038117
0,215321415;0,16049895;0,11532733;0,401201921;0,519948402;0,231626749
0,201677597;0,152358219;0,108017837;0,296595927;0,465757593;0,200287361
0,270822751;0,158330522;0,123124736;0,754487151;0,83357726;0,256902141
0,252470404;0,180739452;0,083031243;0,565846096;0,562284233;0,228434612
0,171340078;0,133064978;0,099717206;0,475341405;0,472329084;0,400067776
0,266225822;0,200041356;0,160690501;0,889136942;0,979001168;0,847940668
0,280886984;0,187220153;0,14409083;0,860524985;0,831381577;0,662878543
0,237316801;0,196573084;0,174490974;1,033059986;1,020984757;0,864770014
0,343542314;0,209609991;0,118043143;0,838872746;0,899811781;0,660573608
0,344847215;0,218165429;0,153726653;0,974963419;1,005301708;0,724259658
0,207387259;0,168780306;0,125635471;0,794327464;0,768042843;0,698084296
0,282979385;0,234747819;0,101943991;0,953667975;0,891236215;0,61227625
1,474701134;1,831351027;0,358914063;2,138119564;2,359615857;1,814917186
0,719198642;0,993783574;0,247666101;1,310970473;1,238767223;0,760484979
0,599039222;0,39651738;0,237628434;0,883465415;0,852006317;0,736547649
0,727062646;0,441502799;0,219470126;0,914607721;0,920612692;0,706683991
0,542734658;0,331700416;0,214966119;0,838549047;0,910393308;0,799684016
0,538905839;0,218074831;0,177971691;0,959606355;0,969528015;0,80803721
0,317198981;0,249935324;0,174748942;0,786245035;0,800412262;0,809506341
0,351716745;0,24155437;0,213047488;0,900568554;0,815796019;0,851526795
0,190434159;0,19515809;0,127315834;0,835845548;0,872310713;0,78051633
0,220516137;0,209272484;0,141827685;0,847775589;0,84432577;0,937227971
0,162618673;0,166804865;0,121028247;0,821846443;0,887781603;0,331087889
0,185239007;0,17739911;0,143422002;1,001903941;0,820710035;0,498987821
0,121396611;0,122601568;0,15682239;0,164910248;0,15487383;0,158621777
0,114183337;0,128603406;0,151119854;0,156427506;0,138571837;0,158546173
0,12961568;0,139575338;0,182352399;0,181671955;0,179887021;0,196706941
0,131282399;0,17318901;0,288670734;0,29643489;0,275212097;0,337753887
0,16949714;0,185838995;0,406572518;0,397207831;0,377689508;0,376662146
0,124689941;0,152355741;0,187131777;0,215031402;0,163170519;0,172577307
0,372522402;0,417371379;0,659326146;0,652321654;0,587940777;0,708873329
0,471893048;0,56513747;0,77449947;0,779738329;0,720014682;0,62447858
0,111637437;0,134962132;0,159616907;0,15651836;0,157061492;0,158524129
0,116968;0,115551387;0,162719068;0,146506957;0,152905612;0,168666202
0,180823186;0,184508599;0,27559587;0,276665039;0,358113124;0,33200194
0,137785198;0,150811775;0,286487056;0,259160894;0,239053646;0,282338318
0,129275862;0,14617168;0,2031987;0,203381745;0,201206797;0,205468028
0,112834202;0,127220857;0,281527428;0,26404612;0,272406264;0,273670741
0,130811662;0,191810631;0,263029364;0,251851462;0,279705303;0,269228235
0,143311855;0,245452244;0,244085022;0,235326556;0,211867784;0,262436488
0,19097272;0,303284865;0,332695267;0,330486933;0,32409502;0,345047084
0,222363599;0,429626999;0,427427889;0,390956054;0,384900573;0,386686512
1,115199447;0,623503405;1,549956929;1,684355905;1,500984061;1,391710121
0,199551415;0,141613468;0,558454698;0,399024969;0,415948214;0,289127164
0,180093801;0,122327518;0,236745369;0,215484441;0,228280506;0,181402265
0,220062866;0,164068416;0,323565266;0,322686299;0,346845646;0,326527038
0,143958181;0,117052258;0,181691597;0,17361186;0,175940303;0,143932924
0,211113172;0,174329939;0,392132616;0,361607623;0,364617402;0,328025417
0,143622411;0,123197769;0,180191625;0,180206843;0,169680767;0,1746847
0,202216815;0,275867626;0,506048607;0,427211176;0,41790315;0,315715308
0,107090999;0,065520569;0,13130988;0,134830265;0,129968861;0,123054183
0,12004712;0,091261412;0,180701969;0,186717028;0,137369093;0,145632791
0,101113206;0,124827503;0,142858189;0,158268099;0,158417891;0,139116366
0,127609516;0,104159725;0,170636698;0,175410421;0,178879992;0,179704313
0,285304647;0,153802337;0,621494864;0,57936671;0,61683035;0,622457483
0,205071123;0,185804763;0,839618888;0,748673489;0,862491008;0,725927416
0,190720886;0,144526649;0,610587935;0,638947865;0,615389818;0,644655717
0,196731729;0,14989572;0,643618846;0,691062835;0,718960365;0,67768777
0,184389867;0,149101233;0,618423153;0,607989674;0,707199049;0,615764288
0,189967895;0,117864647;0,758042151;0,79988485;0,799192939;0,667561253
0,200630952;0,1079306;0,701831071;0,725219663;0,787780643;0,880823513
0,180610194;0,140411842;0,830613662;1,076400198;0,767260513;1,036113975
0,207272332;0,141722346;0,720260247;0,735642341;0,707871651;0,794099209
0,186387281;0,154614382;0,779851477;0,683096454;0,711574929;0,707712223
0,260134857;0,175888233;0,976628195;0,97403153;0,981836259;0,998346245
0,240482678;0,152846844;0,860205245;0,850001556;0,823697576;0,833756605
0,226432066;0,168422566;0,990095336;0,955250604;0,946180757;0,967674228
0,230690257;0,18910442;1,125765456;1,153477492;0,971186257;0,970685662
0,310753205;0,176905273;0,612834184;0,639457728;0,597754489;0,828777126
0,568280514;0,181665035;0,57202534;0,745204351;0,723062724;0,748952956
0,205908819;0,144706677;0,718296067;0,753566423;0,726331868;0,775995741
0,291399112;0,20247792;0,76961615;0,777432713;0,815577216;0,787715956
0,202401595;0,127887863;0,864926071;0,861915391;0,845499283;0,82343499
0,476723692;0,274787822;1,058755692;0,95011449;0,868808752;0,916780531
0,15151596;0,168310133;0,959843966;0,929604038;0,918183127;0,838677556
0,172101777;0,163754255;1,025993221;0,941267734;0,82218647;1,074295512
0,139206272;0,156875224;0,736779345;0,75042993;0,715422871;0,714101461
0,142820086;0,161390161;0,781692981;0,656540959;0,534125906;0,788193043
0,616919352;0,773051678;0,696333881;0,766558365;0,729043295;0,724968516
0,946217285;1,424521621;1,721818621;1,719870841;1,814136151;1,856621777
1,127074541;1,273155227;1,318481243;1,168509662;1,157904252;1,205299329
0,902587181;0,867030593;0,846302287;0,739232692;0,759044862;0,778057885
0,731939872;0,796727468;0,773346358;0,732437283;0,788692489;0,856220907
0,771910804;0,649607975;0,898919849;0,764401934;0,724005453;1,079306796
0,801790205;0,737033829;0,794621068;0,829816158;0,070450121;0,448344961
0,523201837;0,559653981;0,646444622;0,677031121;0,101545553;0,336237352
0,220285643;0,217615459;0,222198999;0,214925441;0,081360492;0,20474578
0,492812207;0,554758855;0,648667895;0,639110455;0,074806698;0,266442186
0,697592141;0,744459866;0,772622347;0,793898785;0,108676436;0,534857741
1,059379576;1,083893968;1,143620678;0,989124397;0,106314338;0,778485989
0,760588199;0,858108812;0,845391544;0,866199808;0,093833695;0,772709173
0,804870573;0,857585443;0,892696122;0,881680621;0,098751121;0,719481844
0,925204069;0,842810169;0,796757623;0,732555664;0,166139491;0,716509257
0,892518193;0,910870364;1,065994872;0,944094398;0,129664278;0,852181267
0,62619436;0,710840253;0,743370853;0,742609661;0,11662799;0,578301491
0,829825098;0,822717956;0,873200858;0,862526105;0,115415295;0,882162122
1,012425804;0,913176997;0,892126915;0,908383405;0,12970165;0,791506603
0,901411914;0,940442674;1,029037246;0,987320365;0,109061313;0,725657914
0,972611772;1,020793079;0,97488891;1,062110058;0,150687494;0,90504738
0,902959037;0,925864362;0,890341443;0,891195014;0,156994127;0,902412514
0,905148672;0,913162431;0,922900154;0,902643907;0,164244908;0,85894925
0,789038192;0,837472338;0,753780313;0,763964791;0,1545384;0,704927792
0,89840306;0,859681021;0,888481091;0,878484026;0,242979237;0,833424199
0,971660463;1,007671684;0,995148198;1,003785085;0,228914347;0,936936727
0,87135081;0,96418069;0,903395231;0,867529194;0,14080999;0,819563384
0,763822737;0,755741707;0,772169529;0,733371126;0,262919314;0,702627591
0,980679326;0,872323949;0,885893444;0,902205337;0,24845014;0,854086176
0,865153648;0,871156863;0,851870897;0,857275464;0,238565459;0,810748935
0,818871742;0,843350027;0,828681531;0,869104084;0,28472842;0,802826268
0,176551664;0,165731907;0,207769574;0,168542506;0,118668521;0,119572119
0,158428038;0,169464198;0,143286632;0,162457531;0,086429543;0,108564591
0,150348611;0,177218609;0,214149016;0,160407605;0,112579256;0,077974935
0,168383716;0,169738064;0,204439846;0,181779503;0,119541248;0,1232329
0,243325279;0,24011995;0,330434536;0,228044255;0,124252731;0,082757153
0,173788044;0,177635483;0,20108547;0,193255196;0,123420663;0,100164069
0,835494791;0,86679035;0,883375716;0,971380537;0,414470618;0,400517769
0,735235096;0,699264133;0,73344913;0,754315024;0,313976193;0,362598367
0,638790355;0,732598737;0,654355251;0,64782711;0,252758153;0,323203498
0,669581102;0,710341673;0,629346102;0,642650171;0,249590908;0,371527969
0,55491408;0,527062884;0,578318826;0,5244813;0,238059579;0,142486506
0,200327704;0,215393895;0,264046815;0,205815873;0,176692286;0,07465123
0,211421934;0,190550472;0,236078398;0,189777793;0,172309584;0,070359646
0,196492833;0,184104171;0,225352438;0,198264292;0,155516435;0,057699889
0,271026877;0,303624043;0,280889578;0,251939247;0,143251285;0,070694698
0,163002583;0,140133735;0,173798224;0,167702699;0,156584381;0,120817873
0,146711361;0,12106178;0,14938309;0,162804632;0,14123956;0,118480664
0,153156543;0,129691712;0,181980303;0,171245493;0,140330391;0,123716929
0,163414576;0,132845586;0,163215675;0,181468631;0,14953647;0,139489411
0,186580919;0,133292187;0,174192612;0,169272363;0,13962312;0,126822548
0,179988196;0,132191731;0,167902406;0,1826339;0,157162672;0,145318309
0,208120953;0,145089689;0,20402282;0,191164007;0,158931806;0,139757716
0,193001181;0,130803524;0,179529618;0,186908549;0,152465968;0,13227106
0,187046544;0,153947571;0,182219037;0,195254088;0,139366934;0,164295335
0,185491311;0,13112222;0,17343332;0,189681448;0,160165802;0,148797633
0,190985199;0,162504395;0,192555559;0,194302255;0,170618637;0,178503166
0,176323621;0,150210573;0,178932605;0,174885716;0,155594239;0,136508647
0,185044831;0,146648506;0,180454562;0,185615897;0,169398028;0,142898693
0,172316609;0,159917114;0,170723684;0,189942771;0,153961314;0,140113758
0,166362795;0,145985907;0,172642072;0,172059019;0,149768833;0,146629717
0,180230473;0,192719241;0,181963923;0,1855445;0,159028916;0,163455652
0,148684261;0,136872792;0,152024633;0,164054954;0,135259107;0,16546597
0,163893879;0,145917509;0,144820833;0,155553916;0,137910361;0,135902642
0,159645336;0,170013188;0,160275472;0,166437673;0,146250935;0,152731456
0,158909542;0,135977149;0,153628649;0,162877086;0,149037666;0,131155886
0,256531922;0,167068454;0,260380188;0,26447223;0,189503395;0,160393155
0,386086175;0,192705017;0,388947528;0,376555529;0,225362467;0,179839792
0,157270649;0,147861312;0,153710384;0,15670358;0,150624404;0,153375131
0,149238075;0,13493965;0,146881036;0,144201861;0,135409106;0,153419609
0,142880438;0,141357729;0,142518371;0,139052345;0,135427653;0,124248301
0,165409633;0,151948508;0,140996227;0,159864491;0,147093431;0,143262017
0,143711295;0,152635282;0,132581739;0,147752211;0,126670559;0,124074344
0,151351578;0,124108624;0,127449367;0,132867118;0,117376716;0,110109331
0,13133807;0,129223553;0,141948701;0,133368108;0,112290709;0,112144246
0,14138386;0,126361668;0,147082136;0,135669556;0,111357207;0,128547114
0,131720779;0,121787092;0,134485184;0,148643146;0,12500683;0,121386032
0,141103916;0,148675556;0,13486293;0,15793315;0,119416001;0,13855002
0,145018448;0,138450351;0,135535087;0,14463146;0,128349117;0,144367123
0,14139924;0,123830171;0,142677893;0,159696807;0,122653646;0,125557866
0,132984045;0,137686899;0,149348811;0,141258128;0,134920326;0,13872288
0,140438177;0,145081922;0,139485167;0,150383393;0,134313676;0,140175736
0,142408607;0,130343048;0,134060169;0,14402134;0,137217878;0,132445922
0,158485113;0,145868648;0,152624162;0,156041375;0,137114723;0,160904909
0,144717892;0,137878015;0,156585331;0,154860462;0,138027235;0,145325163
0,154307127;0,161810595;0,146673387;0,167999453;0,136924963;0,131149224
0,164658571;0,157693029;0,149142186;0,15061427;0,133510121;0,140490956
0,140317646;0,135301922;0,125842933;0,16194336;0,131551263;0,139923068
0,152051014;0,138921306;0,147367963;0,160580677;0,135795262;0,136878239
0,171079707;0,17916936;0,174222471;0,178956349;0,142924084;0,131810649
0,163617765;0,156506123;0,152385022;0,170101577;0,159596427;0,150747486
0,229894002;0,213876838;0,212617207;0,245680396;0,177148653;0,208429541
0,206897083;0,185655944;0,198728579;0,204689985;0,175661994;0,175803189
0,271402253;0,210339536;0,270497332;0,316908071;0,218012533;0,21936291
0,141637595;0,125363019;0,150721075;0,15136305;0,127192084;0,134841467
0,155744604;0,148509092;0,14067484;0,147048698;0,126424152;0,136647479
